"title","fiscal_year","n","median_base","median_total_comp","real_median_total","total_ot_paid","mean_ot_paid","median_ot_hours","ot_share_of_pay","pct_with_ot","suppressed"
"DIRECTOR OF ADVOCACY",2022,1,,,,0,,,,,TRUE
"DIRECTOR OF ADVOCACY",2023,1,,,,0,,,,,TRUE
"DIRECTOR OF ADVOCACY",2024,1,,,,0,,,,,TRUE
"DIRECTOR OF ADVOCACY",2025,1,,,,0,,,,,TRUE
"DIRECTOR OF ALT SENTENCING AND OFFENDER RE ENTRY PROGS QN DA",2020,1,,,,0,,,,,TRUE
"DIRECTOR OF ALT SENTENCING AND OFFENDER RE ENTRY PROGS QN DA",2021,1,,,,0,,,,,TRUE
"DIRECTOR OF ALT SENTENCING AND OFFENDER RE ENTRY PROGS QN DA",2022,1,,,,0,,,,,TRUE
"DIRECTOR OF ALT SENTENCING AND OFFENDER RE ENTRY PROGS QN DA",2023,1,,,,0,,,,,TRUE
"DIRECTOR OF ALT SENTENCING AND OFFENDER RE ENTRY PROGS QN DA",2025,1,,,,3510.07,,,,,TRUE
"DIRECTOR OF ARTWORKS",2024,1,,,,0,,,,,TRUE
"DIRECTOR OF ARTWORKS",2025,1,,,,0,,,,,TRUE
"DIRECTOR OF AUDIT AND INVESTIGATION",2014,1,,,,0,,,,,TRUE
"DIRECTOR OF AUDIT AND INVESTIGATION",2015,1,,,,0,,,,,TRUE
"DIRECTOR OF AUDIT AND INVESTIGATION",2016,1,,,,0,,,,,TRUE
"DIRECTOR OF AUDIT AND INVESTIGATION",2017,1,,,,0,,,,,TRUE
"DIRECTOR OF AUDIT AND INVESTIGATION",2018,1,,,,0,,,,,TRUE
"DIRECTOR OF AUDIT AND INVESTIGATION",2019,1,,,,0,,,,,TRUE
"DIRECTOR OF AUDIT AND INVESTIGATION",2020,1,,,,0,,,,,TRUE
"DIRECTOR OF AUDIT AND INVESTIGATION",2021,1,,,,0,,,,,TRUE
"DIRECTOR OF AUDIT AND INVESTIGATION",2022,1,,,,0,,,,,TRUE
"DIRECTOR OF AUDIT AND INVESTIGATION",2023,1,,,,0,,,,,TRUE
"DIRECTOR OF AUDIT AND INVESTIGATION",2024,1,,,,0,,,,,TRUE
"DIRECTOR OF AUDIT AND INVESTIGATION",2025,1,,,,0,,,,,TRUE
"DIRECTOR OF AUDIT AND PROGRAM ANALYSIS",2020,1,,,,0,,,,,TRUE
"DIRECTOR OF AUDIT AND PROGRAM ANALYSIS",2024,1,,,,0,,,,,TRUE
"DIRECTOR OF AUDIT AND PROGRAM ANALYSIS",2025,1,,,,0,,,,,TRUE
"DIRECTOR OF AUDITS",2014,1,,,,0,,,,,TRUE
"DIRECTOR OF AUDITS",2015,1,,,,0,,,,,TRUE
"DIRECTOR OF AUDITS",2016,1,,,,0,,,,,TRUE
"DIRECTOR OF AUDITS",2017,1,,,,0,,,,,TRUE
"DIRECTOR OF AUDITS",2018,1,,,,0,,,,,TRUE
"DIRECTOR OF AUDITS",2019,1,,,,0,,,,,TRUE
"DIRECTOR OF AUDITS",2020,1,,,,0,,,,,TRUE
"DIRECTOR OF AUDITS",2021,1,,,,0,,,,,TRUE
"DIRECTOR OF AUDITS",2022,1,,,,0,,,,,TRUE
"DIRECTOR OF AUDITS",2023,1,,,,0,,,,,TRUE
"DIRECTOR OF AUDITS",2024,1,,,,0,,,,,TRUE
"DIRECTOR OF AUDITS",2025,1,,,,0,,,,,TRUE
"DIRECTOR OF BIODETECTION AND RESPONSE",2017,1,,,,0,,,,,TRUE
"DIRECTOR OF BIODETECTION AND RESPONSE",2018,1,,,,0,,,,,TRUE
"DIRECTOR OF BIODETECTION AND RESPONSE",2019,1,,,,0,,,,,TRUE
"DIRECTOR OF BIODETECTION AND RESPONSE",2020,1,,,,0,,,,,TRUE
"DIRECTOR OF BIODETECTION AND RESPONSE",2022,1,,,,0,,,,,TRUE
"DIRECTOR OF BIODETECTION AND RESPONSE",2023,1,,,,0,,,,,TRUE
"DIRECTOR OF BIODETECTION AND RESPONSE",2024,1,,,,0,,,,,TRUE
"DIRECTOR OF BIODETECTION AND RESPONSE",2025,1,,,,0,,,,,TRUE
"DIRECTOR OF BUDGET STUDIES & ECONOMIC RESEARCH",2022,1,,,,0,,,,,TRUE
"DIRECTOR OF BUDGET STUDIES & ECONOMIC RESEARCH",2023,5,,,,0,,,,,TRUE
"DIRECTOR OF BUDGET STUDIES & ECONOMIC RESEARCH",2024,5,,,,0,,,,,TRUE
"DIRECTOR OF BUDGET STUDIES & ECONOMIC RESEARCH",2025,6,,,,391.95,,,,,TRUE
"DIRECTOR OF BUILDING MANAGEMENT",2014,1,,,,0,,,,,TRUE
"DIRECTOR OF BUILDING MANAGEMENT",2015,1,,,,0,,,,,TRUE
"DIRECTOR OF BUILDING MANAGEMENT",2024,1,,,,0,,,,,TRUE
"DIRECTOR OF BUREAU OF CONSUMER SERVICES",2017,1,,,,0,,,,,TRUE
"DIRECTOR OF BUREAU OF CONSUMER SERVICES",2018,1,,,,0,,,,,TRUE
"DIRECTOR OF BUREAU OF CONSUMER SERVICES",2019,1,,,,0,,,,,TRUE
"DIRECTOR OF BUREAU OF CONSUMER SERVICES",2020,1,,,,0,,,,,TRUE
"DIRECTOR OF BUREAU OF CONSUMER SERVICES",2021,1,,,,0,,,,,TRUE
"DIRECTOR OF BUREAU OF CONSUMER SERVICES",2022,1,,,,0,,,,,TRUE
"DIRECTOR OF BUREAU OF CONSUMER SERVICES",2023,1,,,,0,,,,,TRUE
"DIRECTOR OF BUREAU OF CONSUMER SERVICES",2024,1,,,,0,,,,,TRUE
"DIRECTOR OF BUREAU OF CONSUMER SERVICES",2025,1,,,,0,,,,,TRUE
"DIRECTOR OF CITY LEGISLATIVE AFFAIRS",2023,1,,,,0,,,,,TRUE
"DIRECTOR OF CITY LEGISLATIVE AFFAIRS",2024,1,,,,0,,,,,TRUE
"DIRECTOR OF CITY LEGISLATIVE AFFAIRS",2025,1,,,,0,,,,,TRUE
"DIRECTOR OF CLINICAL LABORATORIES",2023,1,,,,0,,,,,TRUE
"DIRECTOR OF CLINICAL LABORATORIES",2024,1,,,,0,,,,,TRUE
"DIRECTOR OF CLINICAL LABORATORIES",2025,1,,,,0,,,,,TRUE
"DIRECTOR OF COMMUNICATIONS",2015,1,,,,0,,,,,TRUE
"DIRECTOR OF COMMUNICATIONS",2016,1,,,,0,,,,,TRUE
"DIRECTOR OF COMMUNICATIONS",2017,1,,,,0,,,,,TRUE
"DIRECTOR OF COMMUNICATIONS",2019,2,,,,0,,,,,TRUE
"DIRECTOR OF COMMUNICATIONS",2020,3,,,,0,,,,,TRUE
"DIRECTOR OF COMMUNICATIONS",2021,2,,,,0,,,,,TRUE
"DIRECTOR OF COMMUNICATIONS",2023,3,,,,0,,,,,TRUE
"DIRECTOR OF COMMUNICATIONS",2024,4,,,,0,,,,,TRUE
"DIRECTOR OF COMMUNICATIONS",2025,3,,,,0,,,,,TRUE
"DIRECTOR OF COMMUNITY ASSISTANCE UNIT",2014,1,,,,0,,,,,TRUE
"DIRECTOR OF COMMUNITY ASSISTANCE UNIT",2015,1,,,,0,,,,,TRUE
"DIRECTOR OF COMMUNITY ASSISTANCE UNIT",2016,1,,,,0,,,,,TRUE
"DIRECTOR OF COMMUNITY ASSISTANCE UNIT",2017,1,,,,0,,,,,TRUE
"DIRECTOR OF COMMUNITY ASSISTANCE UNIT",2018,1,,,,0,,,,,TRUE
"DIRECTOR OF COMMUNITY ASSISTANCE UNIT",2019,1,,,,0,,,,,TRUE
"DIRECTOR OF COMMUNITY ASSISTANCE UNIT",2020,1,,,,0,,,,,TRUE
"DIRECTOR OF COMMUNITY ASSISTANCE UNIT",2021,1,,,,0,,,,,TRUE
"DIRECTOR OF COMMUNITY ASSISTANCE UNIT",2022,1,,,,0,,,,,TRUE
"DIRECTOR OF COMMUNITY ASSISTANCE UNIT",2023,1,,,,0,,,,,TRUE
"DIRECTOR OF COMMUNITY ASSISTANCE UNIT",2024,1,,,,0,,,,,TRUE
"DIRECTOR OF COMMUNITY ASSISTANCE UNIT",2025,1,,,,0,,,,,TRUE
"DIRECTOR OF COMMUNITY ENGAGEMENT AND RESPONSE",2018,1,,,,23.39,,,,,TRUE
"DIRECTOR OF COMMUNITY ENGAGEMENT AND RESPONSE",2019,2,,,,0,,,,,TRUE
"DIRECTOR OF COMMUNITY ENGAGEMENT AND RESPONSE",2020,2,,,,0,,,,,TRUE
"DIRECTOR OF COMMUNITY ENGAGEMENT AND RESPONSE",2021,2,,,,0,,,,,TRUE
"DIRECTOR OF COMMUNITY ENGAGEMENT AND RESPONSE",2022,2,,,,0,,,,,TRUE
"DIRECTOR OF COMMUNITY ENGAGEMENT AND RESPONSE",2023,2,,,,0,,,,,TRUE
"DIRECTOR OF COMMUNITY ENGAGEMENT AND RESPONSE",2024,2,,,,0,,,,,TRUE
"DIRECTOR OF COMMUNITY ENGAGEMENT AND RESPONSE",2025,2,,,,0,,,,,TRUE
"DIRECTOR OF COMMUNITY INVOLVEMENT",2016,1,,,,517.24,,,,,TRUE
"DIRECTOR OF COMMUNITY INVOLVEMENT",2017,1,,,,0,,,,,TRUE
"DIRECTOR OF COMMUNITY INVOLVEMENT",2018,1,,,,0,,,,,TRUE
"DIRECTOR OF COMMUNITY INVOLVEMENT",2019,1,,,,0,,,,,TRUE
"DIRECTOR OF COMMUNITY INVOLVEMENT",2020,1,,,,0,,,,,TRUE
"DIRECTOR OF COMMUNITY INVOLVEMENT",2021,1,,,,0,,,,,TRUE
"DIRECTOR OF COMMUNITY INVOLVEMENT",2022,1,,,,0,,,,,TRUE
"DIRECTOR OF COMMUNITY INVOLVEMENT",2023,1,,,,0,,,,,TRUE
"DIRECTOR OF COMMUNITY INVOLVEMENT",2024,1,,,,0,,,,,TRUE
"DIRECTOR OF COMMUNITY INVOLVEMENT",2025,1,,,,0,,,,,TRUE
"DIRECTOR OF COMMUNITY PARTICIPATION PROGRAMS",2014,1,,,,0,,,,,TRUE
"DIRECTOR OF COMMUNITY PARTICIPATION PROGRAMS",2015,1,,,,0,,,,,TRUE
"DIRECTOR OF COMMUNITY PARTICIPATION PROGRAMS",2016,1,,,,0,,,,,TRUE
"DIRECTOR OF COMMUNITY PARTICIPATION PROGRAMS",2017,1,,,,0,,,,,TRUE
"DIRECTOR OF COMMUNITY PARTICIPATION PROGRAMS",2018,1,,,,0,,,,,TRUE
"DIRECTOR OF COMMUNITY PARTICIPATION PROGRAMS",2019,1,,,,0,,,,,TRUE
"DIRECTOR OF COMMUNITY PARTICIPATION PROGRAMS",2021,1,,,,0,,,,,TRUE
"DIRECTOR OF COMMUNITY PARTICIPATION PROGRAMS",2022,1,,,,0,,,,,TRUE
"DIRECTOR OF COMMUNITY PARTICIPATION PROGRAMS",2023,1,,,,0,,,,,TRUE
"DIRECTOR OF COMMUNITY PARTICIPATION PROGRAMS",2024,1,,,,0,,,,,TRUE
"DIRECTOR OF COMMUNITY PARTICIPATION PROGRAMS",2025,1,,,,0,,,,,TRUE
"DIRECTOR OF COMMUNITY PLANNING BOARDS",2014,3,,,,0,,,,,TRUE
"DIRECTOR OF COMMUNITY PLANNING BOARDS",2015,3,,,,0,,,,,TRUE
"DIRECTOR OF COMMUNITY PLANNING BOARDS",2016,2,,,,0,,,,,TRUE
"DIRECTOR OF COMMUNITY PLANNING BOARDS",2017,3,,,,0,,,,,TRUE
"DIRECTOR OF COMMUNITY PLANNING BOARDS",2018,3,,,,0,,,,,TRUE
"DIRECTOR OF COMMUNITY PLANNING BOARDS",2019,3,,,,0,,,,,TRUE
"DIRECTOR OF COMMUNITY PLANNING BOARDS",2020,3,,,,0,,,,,TRUE
"DIRECTOR OF COMMUNITY PLANNING BOARDS",2021,3,,,,0,,,,,TRUE
"DIRECTOR OF COMMUNITY PLANNING BOARDS",2022,3,,,,0,,,,,TRUE
"DIRECTOR OF COMMUNITY PLANNING BOARDS",2023,5,,,,0,,,,,TRUE
"DIRECTOR OF COMMUNITY PLANNING BOARDS",2024,2,,,,0,,,,,TRUE
"DIRECTOR OF COMMUNITY PLANNING BOARDS",2025,3,,,,0,,,,,TRUE
"DIRECTOR OF COMMUNITY PLANNING BOARDS MGL ASSIGN",2016,1,,,,0,,,,,TRUE
"DIRECTOR OF COMMUNITY PLANNING BOARDS MGL ASSIGN",2017,1,,,,0,,,,,TRUE
"DIRECTOR OF COMMUNITY PLANNING BOARDS MGL ASSIGN",2018,1,,,,0,,,,,TRUE
"DIRECTOR OF COMMUNITY PLANNING BOARDS MGL ASSIGN",2024,2,,,,0,,,,,TRUE
"DIRECTOR OF COMMUNITY PLANNING BOARDS MGL ASSIGN",2025,1,,,,0,,,,,TRUE
"DIRECTOR OF COMMUNITY PROGRAMS",2014,1,,,,0,,,,,TRUE
"DIRECTOR OF COMMUNITY PROGRAMS",2015,1,,,,0,,,,,TRUE
"DIRECTOR OF COMMUNITY PROGRAMS",2016,1,,,,0,,,,,TRUE
"DIRECTOR OF COMMUNITY PROGRAMS",2017,1,,,,0,,,,,TRUE
"DIRECTOR OF COMMUNITY PROGRAMS",2018,1,,,,0,,,,,TRUE
"DIRECTOR OF COMMUNITY PROGRAMS",2019,1,,,,0,,,,,TRUE
"DIRECTOR OF COMMUNITY PROGRAMS",2020,1,,,,0,,,,,TRUE
"DIRECTOR OF COMMUNITY PROGRAMS",2021,1,,,,0,,,,,TRUE
"DIRECTOR OF COMMUNITY RELATIONS",2024,3,,,,0,,,,,TRUE
"DIRECTOR OF COMMUNITY RELATIONS",2025,3,,,,0,,,,,TRUE
"DIRECTOR OF COMPLIANCE & LEGISLATIVE DEVELOPMENT",2015,1,,,,0,,,,,TRUE
"DIRECTOR OF COMPLIANCE & LEGISLATIVE DEVELOPMENT",2016,1,,,,0,,,,,TRUE
"DIRECTOR OF COMPLIANCE & LEGISLATIVE DEVELOPMENT",2017,1,,,,0,,,,,TRUE
"DIRECTOR OF COMPLIANCE & LEGISLATIVE DEVELOPMENT",2018,1,,,,0,,,,,TRUE
"DIRECTOR OF COMPLIANCE & LEGISLATIVE DEVELOPMENT",2019,1,,,,0,,,,,TRUE
"DIRECTOR OF COMPLIANCE & LEGISLATIVE DEVELOPMENT",2020,1,,,,0,,,,,TRUE
"DIRECTOR OF COMPLIANCE & LEGISLATIVE DEVELOPMENT",2021,1,,,,0,,,,,TRUE
"DIRECTOR OF COMPLIANCE & LEGISLATIVE DEVELOPMENT",2023,1,,,,0,,,,,TRUE
"DIRECTOR OF COMPLIANCE & LEGISLATIVE DEVELOPMENT",2024,1,,,,0,,,,,TRUE
"DIRECTOR OF COMPLIANCE & LEGISLATIVE DEVELOPMENT",2025,1,,,,0,,,,,TRUE
"DIRECTOR OF CONSTRUCTION",2019,1,,,,0,,,,,TRUE
"DIRECTOR OF CONSUMER INFORMATION",2015,1,,,,0,,,,,TRUE
"DIRECTOR OF CONSUMER INFORMATION",2016,1,,,,0,,,,,TRUE
"DIRECTOR OF CONSUMER INFORMATION",2017,1,,,,0,,,,,TRUE
"DIRECTOR OF CONSUMER INFORMATION",2019,1,,,,0,,,,,TRUE
"DIRECTOR OF CONSUMER INFORMATION",2021,1,,,,0,,,,,TRUE
"DIRECTOR OF CONSUMER INFORMATION",2022,1,,,,0,,,,,TRUE
"DIRECTOR OF CONSUMER INFORMATION",2023,1,,,,0,,,,,TRUE
"DIRECTOR OF CONSUMER INFORMATION",2024,1,,,,0,,,,,TRUE
"DIRECTOR OF CONSUMER INFORMATION",2025,1,,,,0,,,,,TRUE
"DIRECTOR OF CONTRACT ADMINISTRATION",2020,1,,,,0,,,,,TRUE
"DIRECTOR OF CONTRACT ADMINISTRATION",2021,1,,,,0,,,,,TRUE
"DIRECTOR OF CONTRACT ADMINISTRATION",2022,1,,,,0,,,,,TRUE
"DIRECTOR OF CONTRACT ADMINISTRATION",2023,1,,,,0,,,,,TRUE
"DIRECTOR OF CORRECTIONAL STANDARDS REVIEW",2014,1,,,,0,,,,,TRUE
"DIRECTOR OF CORRECTIONAL STANDARDS REVIEW",2015,1,,,,0,,,,,TRUE
"DIRECTOR OF CORRECTIONAL STANDARDS REVIEW",2016,3,,,,514.4,,,,,TRUE
"DIRECTOR OF CORRECTIONAL STANDARDS REVIEW",2017,23,,,,39202.73,,,,,TRUE
"DIRECTOR OF CORRECTIONAL STANDARDS REVIEW",2018,44,87500,78936.945,99184.3787306975,12699.93,288.634772727273,0,0.00343747757760941,0.0909090909090909,FALSE
"DIRECTOR OF CORRECTIONAL STANDARDS REVIEW",2019,39,92025,91294.37,112713.35818269,1029.53,26.3982051282051,0,0.000267644200107705,0.0769230769230769,FALSE
"DIRECTOR OF CORRECTIONAL STANDARDS REVIEW",2020,29,,,,0,,,,,TRUE
"DIRECTOR OF CORRECTIONAL STANDARDS REVIEW",2021,30,93332.5,91281.79,108500.442519484,0,0,0,0,0,FALSE
"DIRECTOR OF CORRECTIONAL STANDARDS REVIEW",2022,28,,,,250.13,,,,,TRUE
"DIRECTOR OF CORRECTIONAL STANDARDS REVIEW",2023,31,104000,97691.12,104986.223339084,337.38,10.8832258064516,0,0.000124051790022876,0.129032258064516,FALSE
"DIRECTOR OF CORRECTIONAL STANDARDS REVIEW",2024,35,129128,128140.62,133143.303761824,38.79,1.10828571428571,0,8.64360672720481e-06,0.0571428571428571,FALSE
"DIRECTOR OF CORRECTIONAL STANDARDS REVIEW",2025,31,129654,124870.65,124870.65,0,0,0,0,0,FALSE
"DIRECTOR OF COUNCIL SERVICES BUREAU",2014,1,,,,0,,,,,TRUE
"DIRECTOR OF COUNCIL SERVICES BUREAU",2015,1,,,,0,,,,,TRUE
"DIRECTOR OF COUNCIL SERVICES BUREAU",2016,1,,,,0,,,,,TRUE
"DIRECTOR OF COUNCIL SERVICES BUREAU",2017,1,,,,0,,,,,TRUE
"DIRECTOR OF COUNCIL SERVICES BUREAU",2018,1,,,,0,,,,,TRUE
"DIRECTOR OF COUNCIL SERVICES BUREAU",2019,1,,,,0,,,,,TRUE
"DIRECTOR OF COUNTERMEASURES AND RESPONSE",2022,1,,,,6504.43,,,,,TRUE
"DIRECTOR OF COUNTERMEASURES AND RESPONSE",2023,1,,,,0,,,,,TRUE
"DIRECTOR OF COUNTERMEASURES AND RESPONSE",2024,1,,,,10.06,,,,,TRUE
"DIRECTOR OF COUNTERMEASURES AND RESPONSE",2025,1,,,,0,,,,,TRUE
"DIRECTOR OF CRIM JUSTICE DATA SHARE AND INFO SERVS KDA",2023,1,,,,0,,,,,TRUE
"DIRECTOR OF CRIM JUSTICE DATA SHARE AND INFO SERVS KDA",2024,1,,,,0,,,,,TRUE
"DIRECTOR OF CRIM JUSTICE DATA SHARE AND INFO SERVS KDA",2025,1,,,,0,,,,,TRUE
"DIRECTOR OF CRIME STRATEGIES AND ANALYSIS",2023,1,,,,1957.62,,,,,TRUE
"DIRECTOR OF CRIME STRATEGIES AND ANALYSIS",2024,2,,,,20733.77,,,,,TRUE
"DIRECTOR OF CRIME STRATEGIES AND ANALYSIS",2025,2,,,,0,,,,,TRUE
"DIRECTOR OF CRIMINAL JUSTICE",2019,1,,,,0,,,,,TRUE
"DIRECTOR OF CRIMINAL JUSTICE",2020,1,,,,0,,,,,TRUE
"DIRECTOR OF CRIMINAL JUSTICE",2021,1,,,,0,,,,,TRUE
"DIRECTOR OF CRIMINAL JUSTICE",2022,1,,,,0,,,,,TRUE
"DIRECTOR OF CRIMINAL JUSTICE",2024,1,,,,0,,,,,TRUE
"DIRECTOR OF CRIMINAL JUSTICE",2025,1,,,,0,,,,,TRUE
"DIRECTOR OF CRIMINAL JUSTICE DATA SHARE AND INFO SERVS QN DA",2020,1,,,,0,,,,,TRUE
"DIRECTOR OF CRIMINAL JUSTICE PLANNING AND POLICY DEVELOPMENT",2022,1,,,,0,,,,,TRUE
"DIRECTOR OF CRIMINAL JUSTICE PLANNING AND POLICY DEVELOPMENT",2023,1,,,,0,,,,,TRUE
"DIRECTOR OF CRIMINAL JUSTICE PLANNING AND POLICY DEVELOPMENT",2024,1,,,,0,,,,,TRUE
"DIRECTOR OF CRIMINAL JUSTICE PLANNING AND POLICY DEVELOPMENT",2025,1,,,,0,,,,,TRUE
"DIRECTOR OF CRISIS ASSISTANCE AND TRAINING",2014,1,,,,0,,,,,TRUE
"DIRECTOR OF CRISIS ASSISTANCE AND TRAINING",2018,1,,,,0,,,,,TRUE
"DIRECTOR OF CRISIS ASSISTANCE AND TRAINING",2019,1,,,,0,,,,,TRUE
"DIRECTOR OF CRISIS ASSISTANCE AND TRAINING",2020,1,,,,0,,,,,TRUE
"DIRECTOR OF CRISIS ASSISTANCE AND TRAINING",2021,3,,,,0,,,,,TRUE
"DIRECTOR OF CRISIS ASSISTANCE AND TRAINING",2022,2,,,,0,,,,,TRUE
"DIRECTOR OF CRISIS ASSISTANCE AND TRAINING",2023,1,,,,0,,,,,TRUE
"DIRECTOR OF CRISIS ASSISTANCE AND TRAINING",2024,1,,,,0,,,,,TRUE
"DIRECTOR OF CRISIS ASSISTANCE AND TRAINING",2025,1,,,,0,,,,,TRUE
"DIRECTOR OF CYBER CRIME FORENSICS",2024,2,,,,0,,,,,TRUE
"DIRECTOR OF CYBER CRIME FORENSICS",2025,2,,,,0,,,,,TRUE
"DIRECTOR OF DEPARTMENT ADVOCATES OFFICE",2015,1,,,,0,,,,,TRUE
"DIRECTOR OF DEPARTMENT ADVOCATES OFFICE",2016,1,,,,0,,,,,TRUE
"DIRECTOR OF DEPARTMENT ADVOCATES OFFICE",2017,1,,,,0,,,,,TRUE
"DIRECTOR OF DEPARTMENT ADVOCATES OFFICE",2018,1,,,,0,,,,,TRUE
"DIRECTOR OF DEPARTMENT ADVOCATES OFFICE",2019,1,,,,0,,,,,TRUE
"DIRECTOR OF DEPARTMENT ADVOCATES OFFICE",2021,1,,,,0,,,,,TRUE
"DIRECTOR OF DEPARTMENT ADVOCATES OFFICE",2022,1,,,,0,,,,,TRUE
"DIRECTOR OF DEPARTMENT ADVOCATES OFFICE",2023,1,,,,0,,,,,TRUE
"DIRECTOR OF DEPARTMENT ADVOCATES OFFICE",2024,1,,,,0,,,,,TRUE
"DIRECTOR OF DESIGN",2019,1,,,,0,,,,,TRUE
"DIRECTOR OF DESIGN",2020,1,,,,0,,,,,TRUE
"DIRECTOR OF DESIGN",2025,1,,,,0,,,,,TRUE
"DIRECTOR OF DEVELOPMENT",2018,1,,,,0,,,,,TRUE
"DIRECTOR OF DEVELOPMENT",2019,1,,,,0,,,,,TRUE
"DIRECTOR OF DEVELOPMENT",2020,1,,,,0,,,,,TRUE
"DIRECTOR OF DEVELOPMENT",2021,1,,,,0,,,,,TRUE
"DIRECTOR OF DEVELOPMENT",2023,1,,,,0,,,,,TRUE
"DIRECTOR OF DEVELOPMENT",2025,1,,,,0,,,,,TRUE
"DIRECTOR OF DIRECT SERVICE PROGRAMS",2015,1,,,,0,,,,,TRUE
"DIRECTOR OF DIRECT SERVICE PROGRAMS",2016,1,,,,0,,,,,TRUE
"DIRECTOR OF DIRECT SERVICE PROGRAMS",2017,1,,,,0,,,,,TRUE
"DIRECTOR OF DIRECT SERVICE PROGRAMS",2018,1,,,,0,,,,,TRUE
"DIRECTOR OF DIRECT SERVICE PROGRAMS",2019,1,,,,0,,,,,TRUE
"DIRECTOR OF DIRECT SERVICE PROGRAMS",2020,1,,,,0,,,,,TRUE
"DIRECTOR OF DIRECT SERVICE PROGRAMS",2021,1,,,,0,,,,,TRUE
"DIRECTOR OF DIRECT SERVICE PROGRAMS",2024,1,,,,0,,,,,TRUE
"DIRECTOR OF DIRECT SERVICE PROGRAMS",2025,1,,,,0,,,,,TRUE
"DIRECTOR OF EEO",2014,1,,,,0,,,,,TRUE
"DIRECTOR OF EEO",2015,1,,,,0,,,,,TRUE
"DIRECTOR OF EEO",2016,1,,,,0,,,,,TRUE
"DIRECTOR OF EEO",2017,1,,,,0,,,,,TRUE
"DIRECTOR OF EEO",2018,1,,,,0,,,,,TRUE
"DIRECTOR OF EEO",2019,1,,,,0,,,,,TRUE
"DIRECTOR OF EEO",2020,1,,,,0,,,,,TRUE
"DIRECTOR OF EEO",2021,1,,,,0,,,,,TRUE
"DIRECTOR OF EEO",2022,1,,,,0,,,,,TRUE
"DIRECTOR OF EEO/CONTRACT COMPLIANCE",2014,1,,,,0,,,,,TRUE
"DIRECTOR OF EEO/CONTRACT COMPLIANCE",2015,1,,,,0,,,,,TRUE
"DIRECTOR OF EEO/CONTRACT COMPLIANCE",2016,1,,,,0,,,,,TRUE
"DIRECTOR OF EEO/CONTRACT COMPLIANCE",2017,1,,,,0,,,,,TRUE
"DIRECTOR OF EEO/CONTRACT COMPLIANCE",2018,1,,,,0,,,,,TRUE
"DIRECTOR OF EEO/CONTRACT COMPLIANCE",2019,1,,,,0,,,,,TRUE
"DIRECTOR OF EEO/CONTRACT COMPLIANCE",2020,1,,,,0,,,,,TRUE
"DIRECTOR OF EEO/CONTRACT COMPLIANCE",2021,1,,,,0,,,,,TRUE
"DIRECTOR OF EEO/CONTRACT COMPLIANCE",2023,1,,,,0,,,,,TRUE
"DIRECTOR OF EEO/CONTRACT COMPLIANCE",2024,1,,,,0,,,,,TRUE
"DIRECTOR OF EEO/CONTRACT COMPLIANCE",2025,1,,,,0,,,,,TRUE
"DIRECTOR OF ELDER ABUSE PROGRAM SERVICES QN DA",2020,1,,,,0,,,,,TRUE
"DIRECTOR OF ELDER ABUSE PROGRAM SERVICES QN DA",2021,1,,,,0,,,,,TRUE
"DIRECTOR OF ELDER ABUSE PROGRAM SERVICES QN DA",2022,1,,,,0,,,,,TRUE
"DIRECTOR OF ELDER ABUSE PROGRAM SERVICES QN DA",2023,1,,,,0,,,,,TRUE
"DIRECTOR OF ELDER ABUSE PROGRAM SERVICES QN DA",2024,1,,,,0,,,,,TRUE
"DIRECTOR OF ELDER ABUSE PROGRAM SERVICES QN DA",2025,1,,,,0,,,,,TRUE
"DIRECTOR OF ENERGY CONSERVATION",2014,1,,,,0,,,,,TRUE
"DIRECTOR OF ENERGY CONSERVATION",2015,1,,,,0,,,,,TRUE
"DIRECTOR OF ENERGY CONSERVATION",2016,1,,,,0,,,,,TRUE
"DIRECTOR OF ENERGY CONSERVATION",2017,1,,,,0,,,,,TRUE
"DIRECTOR OF ENERGY CONSERVATION",2018,1,,,,0,,,,,TRUE
"DIRECTOR OF ENERGY CONSERVATION",2019,1,,,,0,,,,,TRUE
"DIRECTOR OF ENERGY CONSERVATION",2020,1,,,,0,,,,,TRUE
"DIRECTOR OF ENERGY CONSERVATION",2021,1,,,,0,,,,,TRUE
"DIRECTOR OF ENERGY CONSERVATION",2022,1,,,,0,,,,,TRUE
"DIRECTOR OF EQUAL OPPORTUNITY",2014,2,,,,0,,,,,TRUE
"DIRECTOR OF EQUAL OPPORTUNITY",2015,2,,,,0,,,,,TRUE
"DIRECTOR OF EQUAL OPPORTUNITY",2016,1,,,,0,,,,,TRUE
"DIRECTOR OF EQUAL OPPORTUNITY",2017,2,,,,0,,,,,TRUE
"DIRECTOR OF EQUAL OPPORTUNITY",2018,2,,,,0,,,,,TRUE
"DIRECTOR OF EQUAL OPPORTUNITY",2019,2,,,,0,,,,,TRUE
"DIRECTOR OF EQUAL OPPORTUNITY",2020,2,,,,0,,,,,TRUE
"DIRECTOR OF EQUAL OPPORTUNITY",2021,2,,,,0,,,,,TRUE
"DIRECTOR OF EQUAL OPPORTUNITY",2022,2,,,,0,,,,,TRUE
"DIRECTOR OF EQUAL OPPORTUNITY",2023,2,,,,0,,,,,TRUE
"DIRECTOR OF EQUAL OPPORTUNITY",2024,2,,,,0,,,,,TRUE
"DIRECTOR OF EQUAL OPPORTUNITY",2025,2,,,,0,,,,,TRUE
