"pay_basis","title","fiscal_year","n","median_rate","real_median_rate","median_hours","median_gross","real_median_gross","pct_substantial","suppressed"
"per Day","SUPERVISOR BRICKLAYER",2020,19,,,,,,,TRUE
"per Day","SUPERVISOR BRICKLAYER",2021,17,,,,,,,TRUE
"per Day","SUPERVISOR BRICKLAYER",2022,15,,,,,,,TRUE
"per Day","SUPERVISOR BRICKLAYER",2023,17,,,,,,,TRUE
"per Day","SUPERVISOR BRICKLAYER",2024,18,,,,,,,TRUE
"per Day","SUPERVISOR BRICKLAYER",2025,15,,,,,,,TRUE
"per Day","SUPERVISOR BRIDGE PAINTER",2014,6,,,,,,,TRUE
"per Day","SUPERVISOR BRIDGE PAINTER",2015,6,,,,,,,TRUE
"per Day","SUPERVISOR BRIDGE PAINTER",2016,6,,,,,,,TRUE
"per Day","SUPERVISOR BRIDGE PAINTER",2017,8,,,,,,,TRUE
"per Day","SUPERVISOR BRIDGE PAINTER",2018,7,,,,,,,TRUE
"per Day","SUPERVISOR BRIDGE PAINTER",2019,8,,,,,,,TRUE
"per Day","SUPERVISOR BRIDGE PAINTER",2020,8,,,,,,,TRUE
"per Day","SUPERVISOR BRIDGE PAINTER",2021,8,,,,,,,TRUE
"per Day","SUPERVISOR BRIDGE PAINTER",2022,9,,,,,,,TRUE
"per Day","SUPERVISOR BRIDGE PAINTER",2023,8,,,,,,,TRUE
"per Day","SUPERVISOR BRIDGE PAINTER",2024,7,,,,,,,TRUE
"per Day","SUPERVISOR BRIDGE REPAIRER AND RIVETER",2014,4,,,,,,,TRUE
"per Day","SUPERVISOR BRIDGE REPAIRER AND RIVETER",2015,4,,,,,,,TRUE
"per Day","SUPERVISOR BRIDGE REPAIRER AND RIVETER",2016,4,,,,,,,TRUE
"per Day","SUPERVISOR BRIDGE REPAIRER AND RIVETER",2017,4,,,,,,,TRUE
"per Day","SUPERVISOR BRIDGE REPAIRER AND RIVETER",2018,4,,,,,,,TRUE
"per Day","SUPERVISOR BRIDGE REPAIRER AND RIVETER",2019,4,,,,,,,TRUE
"per Day","SUPERVISOR BRIDGE REPAIRER AND RIVETER",2020,3,,,,,,,TRUE
"per Day","SUPERVISOR BRIDGE REPAIRER AND RIVETER",2021,3,,,,,,,TRUE
"per Day","SUPERVISOR BRIDGE REPAIRER AND RIVETER",2022,2,,,,,,,TRUE
"per Day","SUPERVISOR BRIDGE REPAIRER AND RIVETER",2023,4,,,,,,,TRUE
"per Day","SUPERVISOR BRIDGE REPAIRER AND RIVETER",2024,4,,,,,,,TRUE
"per Day","SUPERVISOR BRIDGE REPAIRER AND RIVETER",2025,3,,,,,,,TRUE
"per Day","SUPERVISOR CARPENTER",2014,47,312.97,411.631720425642,1825,81372.2,107024.247310667,1,FALSE
"per Day","SUPERVISOR CARPENTER",2015,45,312.97,409.647812644867,1825,81372.2,106508.431287665,1,FALSE
"per Day","SUPERVISOR CARPENTER",2016,43,370.16,481.722745350989,1830,147042.55,191359.792709666,1,FALSE
"per Day","SUPERVISOR CARPENTER",2017,43,370.16,473.373427653152,1825,98092.4,125443.958328085,1,FALSE
"per Day","SUPERVISOR CARPENTER",2018,46,370.16,465.106543342347,1790,96241.6,120927.70126901,1,FALSE
"per Day","SUPERVISOR CARPENTER",2019,43,377.58,466.165764467405,1820,98133.7,121157.294561457,1,FALSE
"per Day","SUPERVISOR CARPENTER",2020,40,386.05,468.342265321987,1820,100324.6,121710.271808114,1,FALSE
"per Day","SUPERVISOR CARPENTER",2021,41,397.6,472.600021819762,1820,103029.5,122464.14473863,1,FALSE
"per Day","SUPERVISOR CARPENTER",2022,39,397.6,449.891642255744,1820,103376,116971.826986493,1,FALSE
"per Day","SUPERVISOR CARPENTER",2023,47,397.6,427.290857138498,1820,103376,111095.62285601,1,FALSE
"per Day","SUPERVISOR CARPENTER",2024,44,422.87,439.379088861615,1820,116078.98,120610.770374786,1,FALSE
"per Day","SUPERVISOR CARPENTER",2025,45,422.87,422.87,1820,109946.2,109946.2,1,FALSE
"per Day","SUPERVISOR DOCKBUILDER",2014,1,,,,,,,TRUE
"per Day","SUPERVISOR DOCKBUILDER",2015,1,,,,,,,TRUE
"per Day","SUPERVISOR DOCKBUILDER",2016,1,,,,,,,TRUE
"per Day","SUPERVISOR DOCKBUILDER",2017,1,,,,,,,TRUE
"per Day","SUPERVISOR DOCKBUILDER",2018,1,,,,,,,TRUE
"per Day","SUPERVISOR DOCKBUILDER",2019,1,,,,,,,TRUE
"per Day","SUPERVISOR DOCKBUILDER",2022,1,,,,,,,TRUE
"per Day","SUPERVISOR DOCKBUILDER",2023,1,,,,,,,TRUE
"per Day","SUPERVISOR DOCKBUILDER",2024,1,,,,,,,TRUE
"per Day","SUPERVISOR DOCKBUILDER",2025,1,,,,,,,TRUE
"per Day","SUPERVISOR ELECTRICIAN",2014,71,369.25,485.653617813747,1825,96005,126269.940631574,1,FALSE
"per Day","SUPERVISOR ELECTRICIAN",2015,72,369.25,483.312952740253,1825,96005,125661.367712466,0.986111111111111,FALSE
"per Day","SUPERVISOR ELECTRICIAN",2016,73,369.25,480.538479902887,1830,96005,124940.004774751,1,FALSE
"per Day","SUPERVISOR ELECTRICIAN",2017,70,401.66,513.656718584301,1825,110837.6,141742.961489218,1,FALSE
"per Day","SUPERVISOR ELECTRICIAN",2018,72,419.93,527.642616019429,1790,107336.54,134868.508465873,0.986111111111111,FALSE
"per Day","SUPERVISOR ELECTRICIAN",2019,78,441.28,544.810711754268,1825,112555.1,138962.164935127,1,FALSE
"per Day","SUPERVISOR ELECTRICIAN",2020,79,450.1,546.045469813305,1820,116911.34,141832.72067719,1,FALSE
"per Day","SUPERVISOR ELECTRICIAN",2021,71,460.25,547.067806948052,1820,119520,142065.278188878,1,FALSE
"per Day","SUPERVISOR ELECTRICIAN",2022,72,474.04,536.384894604911,1820,122740.17,138882.738058474,1,FALSE
"per Day","SUPERVISOR ELECTRICIAN",2023,80,474.04,509.439028968646,1820,123250.4,132454.147531848,1,FALSE
"per Day","SUPERVISOR ELECTRICIAN",2025,1,,,,,,,TRUE
"per Day","SUPERVISOR ELEVATOR MECHANIC",2014,33,394.08,518.311110922252,2085.72,189296.34,248970.757914424,1,FALSE
"per Day","SUPERVISOR ELEVATOR MECHANIC",2015,31,394.08,515.813049196693,2085.72,102460.8,134111.39279114,1,FALSE
"per Day","SUPERVISOR ELEVATOR MECHANIC",2016,29,,,,,,,TRUE
"per Day","SUPERVISOR ELEVATOR MECHANIC",2017,29,,,,,,,TRUE
"per Day","SUPERVISOR ELEVATOR MECHANIC",2018,28,,,,,,,TRUE
"per Day","SUPERVISOR ELEVATOR MECHANIC",2019,28,,,,,,,TRUE
"per Day","SUPERVISOR ELEVATOR MECHANIC",2020,28,,,,,,,TRUE
"per Day","SUPERVISOR ELEVATOR MECHANIC",2021,28,,,,,,,TRUE
"per Day","SUPERVISOR GLAZIER",2014,4,,,,,,,TRUE
"per Day","SUPERVISOR GLAZIER",2015,3,,,,,,,TRUE
"per Day","SUPERVISOR GLAZIER",2016,3,,,,,,,TRUE
"per Day","SUPERVISOR GLAZIER",2017,4,,,,,,,TRUE
"per Day","SUPERVISOR GLAZIER",2018,4,,,,,,,TRUE
"per Day","SUPERVISOR GLAZIER",2019,4,,,,,,,TRUE
"per Day","SUPERVISOR GLAZIER",2020,4,,,,,,,TRUE
"per Day","SUPERVISOR GLAZIER",2021,4,,,,,,,TRUE
"per Day","SUPERVISOR GLAZIER",2022,5,,,,,,,TRUE
"per Day","SUPERVISOR GLAZIER",2023,5,,,,,,,TRUE
"per Day","SUPERVISOR GLAZIER",2024,5,,,,,,,TRUE
"per Day","SUPERVISOR GLAZIER",2025,5,,,,,,,TRUE
"per Day","SUPERVISOR HIGHWAY REPAIRER",2014,126,311.52,409.724617525629,2085.72,80995.2,106528.400556664,0.992063492063492,FALSE
"per Day","SUPERVISOR HIGHWAY REPAIRER",2015,142,311.52,407.749901252928,2085.72,80995.2,106014.974325761,1,FALSE
"per Day","SUPERVISOR HIGHWAY REPAIRER",2016,144,354.24,461.004606962217,2091.42,104820.505,136412.420136365,1,FALSE
"per Day","SUPERVISOR HIGHWAY REPAIRER",2017,151,372,475.726483377384,2085.72,100178.13,128111.262086619,1,FALSE
"per Day","SUPERVISOR HIGHWAY REPAIRER",2018,145,372,467.418505844373,2045.72,108284.69,136059.860230164,1,FALSE
"per Day","SUPERVISOR HIGHWAY REPAIRER",2019,162,372,459.276615238823,2085.72,96720,119411.919962094,1,FALSE
"per Day","SUPERVISOR HIGHWAY REPAIRER",2020,161,399.68,484.877701344105,2080,110181.62,133668.461359011,1,FALSE
"per Day","SUPERVISOR HIGHWAY REPAIRER",2021,156,399.68,475.072376058659,2080,103916.8,123518.817775251,1,FALSE
"per Day","SUPERVISOR HIGHWAY REPAIRER",2022,163,399.68,452.245200142796,2080,103916.8,117583.752037127,0.993865030674847,FALSE
"per Day","SUPERVISOR HIGHWAY REPAIRER",2023,158,399.68,429.52618154204,2080,103916.8,111676.80720093,1,FALSE
"per Day","SUPERVISOR HIGHWAY REPAIRER",2024,155,449.84,467.40201322749,2080,127943.46,132938.446521632,0.993548387096774,FALSE
"per Day","SUPERVISOR HIGHWAY REPAIRER",2025,153,464.48,464.48,2080,118363.82,118363.82,0.993464052287582,FALSE
"per Day","SUPERVISOR LOCKSMITH",2014,2,,,,,,,TRUE
"per Day","SUPERVISOR LOCKSMITH",2015,2,,,,,,,TRUE
"per Day","SUPERVISOR LOCKSMITH",2016,2,,,,,,,TRUE
"per Day","SUPERVISOR LOCKSMITH",2017,2,,,,,,,TRUE
"per Day","SUPERVISOR LOCKSMITH",2018,2,,,,,,,TRUE
"per Day","SUPERVISOR LOCKSMITH",2019,1,,,,,,,TRUE
"per Day","SUPERVISOR OF MECHANICS",2014,46,395.92,520.7311587402,2085.72,102939.2,135390.101272452,1,FALSE
"per Day","SUPERVISOR OF MECHANICS",2015,45,430.56,563.561882009054,2085.72,102939.2,134737.572660039,1,FALSE
"per Day","SUPERVISOR OF MECHANICS",2016,45,450.16,585.833993535771,2091.42,131026.91,170517.18932369,1,FALSE
"per Day","SUPERVISOR OF MECHANICS",2017,42,476.4,609.236819034908,2085.72,126525.49,161805.178535754,1,FALSE
"per Day","SUPERVISOR OF MECHANICS",2018,41,476.4,598.597247807149,2045.72,123864,155635.284429859,0.975609756097561,FALSE
"per Day","SUPERVISOR OF MECHANICS",2019,42,496.88,613.455281128673,2085.72,130544.4,161172.016587051,1,FALSE
"per Day","SUPERVISOR PAINTER",2014,57,280,368.268146209476,1825,72800,95749.7180144639,1,FALSE
"per Day","SUPERVISOR PAINTER",2015,57,280,366.493234305405,1825,72800,95288.2409194053,1,FALSE
"per Day","SUPERVISOR PAINTER",2016,55,318.36,414.310712151342,1830,91297.29,118813.435222351,1,FALSE
"per Day","SUPERVISOR PAINTER",2017,55,334.32,427.539994415933,1825,85359.12,109160.198875775,1,FALSE
"per Day","SUPERVISOR PAINTER",2018,55,334.32,420.073534607234,1825,86923.2,109219.118997881,0.981818181818182,FALSE
"per Day","SUPERVISOR PAINTER",2019,91,334.32,412.756338727536,1825,83878.5,103557.617127176,1,FALSE
"per Day","SUPERVISOR PAINTER",2020,98,334.32,405.585250984191,1820,86923.2,105452.16525589,1,FALSE
"per Day","SUPERVISOR PAINTER",2021,90,334.32,397.38339862873,1820,86923.2,103319.68364347,0.988888888888889,FALSE
"per Day","SUPERVISOR PAINTER",2022,94,360.08,407.43707883161,1890,112739.1,127566.345184694,0.978723404255319,FALSE
"per Day","SUPERVISOR PAINTER",2023,101,360.08,386.969043859231,1820,93620.8,100611.9514034,0.99009900990099,FALSE
"per Day","SUPERVISOR PAINTER",2024,98,405.3,421.123145920998,1820,110812.37,115138.548880734,0.979591836734694,FALSE
"per Day","SUPERVISOR PAINTER",2025,94,418.46,418.46,1820,105366.16,105366.16,0.98936170212766,FALSE
"per Day","SUPERVISOR PER SESSION",2014,975,34.78,45.7441647327342,0,2402.15,3159.41188363248,0,FALSE
"per Day","SUPERVISOR PER SESSION",2015,1007,34.78,45.5236953183642,0,1980.32,2592.04957771314,0,FALSE
"per Day","SUPERVISOR PER SESSION",2016,942,34.78,45.2623651483342,0,2327.965,3029.59177350609,0,FALSE
"per Day","SUPERVISOR PER SESSION",2017,1007,34.78,44.47786852652,0,2641.85,3378.4892744907,0,FALSE
"per Day","SUPERVISOR PER SESSION",2018,1003,34.78,43.7011172937293,0,2669.75,3354.54450531725,0,FALSE
"per Day","SUPERVISOR PER SESSION",2019,1187,34.78,42.9398942957157,0,2425.73,2994.84156957868,0,FALSE
"per Day","SUPERVISOR PER SESSION",2020,1145,34.78,42.193871228853,0,1799.39,2182.95658282018,0,FALSE
"per Day","SUPERVISOR PER SESSION",2021,1098,34.78,41.340615590773,0,1353.965,1609.36591685914,0,FALSE
"per Day","SUPERVISOR PER SESSION",2022,1384,34.78,39.3542035152283,0,4856.585,5495.31438985063,0,FALSE
"per Day","SUPERVISOR PER SESSION",2023,1344,34.78,37.3772032476785,0,4973.38,5344.76811638698,0,FALSE
"per Day","SUPERVISOR PER SESSION",2024,1337,34.78,36.1378312734575,0,4412.17,4584.42366330681,0,FALSE
"per Day","SUPERVISOR PER SESSION",2025,1305,34.78,34.78,0,5180.76,5180.76,0,FALSE
"per Day","SUPERVISOR PLASTERER",2014,29,,,,,,,TRUE
"per Day","SUPERVISOR PLASTERER",2015,29,,,,,,,TRUE
"per Day","SUPERVISOR PLASTERER",2016,29,,,,,,,TRUE
"per Day","SUPERVISOR PLASTERER",2017,28,,,,,,,TRUE
"per Day","SUPERVISOR PLASTERER",2018,26,,,,,,,TRUE
"per Day","SUPERVISOR PLASTERER",2019,30,368.08,454.436926175016,2085.72,95700.8,118153.600805504,1,FALSE
"per Day","SUPERVISOR PLASTERER",2020,28,,,,,,,TRUE
"per Day","SUPERVISOR PLASTERER",2021,30,368.08,437.511609736967,2080,95700.8,113753.018531611,1,FALSE
"per Day","SUPERVISOR PLASTERER",2022,32,396.4,448.533820397829,2160,129245.53,146243.671393144,1,FALSE
"per Day","SUPERVISOR PLASTERER",2023,32,396.4,426.001246905686,2080,103064,110760.324195478,1,FALSE
"per Day","SUPERVISOR PLASTERER",2024,30,446.16,463.578343903559,2080,130929.04,136040.585287975,1,FALSE
"per Day","SUPERVISOR PLASTERER",2025,32,460.64,460.64,2080,118550.86,118550.86,1,FALSE
"per Day","SUPERVISOR PLUMBER",2014,43,339.57,446.617194315543,1825,88288.2,116120.470522041,0.976744186046512,FALSE
"per Day","SUPERVISOR PLUMBER",2015,46,378.98,496.048592632366,1825,88288.2,115560.814175009,0.978260869565217,FALSE
"per Day","SUPERVISOR PLUMBER",2016,47,378.98,493.201010463361,1830,154689.97,201312.073229582,1,FALSE
"per Day","SUPERVISOR PLUMBER",2017,45,378.98,484.652749113874,1825,100429.7,128432.978515177,1,FALSE
"per Day","SUPERVISOR PLUMBER",2018,48,378.98,476.188885335754,1790,98534.8,123809.110187296,0.979166666666667,FALSE
"per Day","SUPERVISOR PLUMBER",2019,47,387.03,477.83287203194,1825,101229.8,124979.784691675,0.978723404255319,FALSE
"per Day","SUPERVISOR PLUMBER",2020,50,387.03,469.531166811472,1820,100627.8,122078.103370983,1,FALSE
"per Day","SUPERVISOR PLUMBER",2021,49,387.03,460.036183211526,1820,100627.8,119609.407634997,1,FALSE
"per Day","SUPERVISOR PLUMBER",2022,51,387.03,437.931494723945,1820,100627.8,113862.188628226,1,FALSE
"per Day","SUPERVISOR PLUMBER",2023,52,416.78,447.903127359616,1820,126078.495,135493.431074653,1,FALSE
"per Day","SUPERVISOR PLUMBER",2024,54,442.19,459.453352812253,1820,117458.145,122043.778772378,1,FALSE
"per Day","SUPERVISOR PLUMBER",2025,55,455.49,455.49,1820,117988.49,117988.49,1,FALSE
"per Day","SUPERVISOR ROOFER",2014,10,,,,,,,TRUE
"per Day","SUPERVISOR ROOFER",2015,10,,,,,,,TRUE
"per Day","SUPERVISOR ROOFER",2016,10,,,,,,,TRUE
"per Day","SUPERVISOR ROOFER",2017,9,,,,,,,TRUE
"per Day","SUPERVISOR ROOFER",2018,9,,,,,,,TRUE
"per Day","SUPERVISOR ROOFER",2019,10,,,,,,,TRUE
"per Day","SUPERVISOR ROOFER",2020,9,,,,,,,TRUE
"per Day","SUPERVISOR ROOFER",2021,9,,,,,,,TRUE
"per Day","SUPERVISOR ROOFER",2022,8,,,,,,,TRUE
"per Day","SUPERVISOR ROOFER",2023,7,,,,,,,TRUE
"per Day","SUPERVISOR ROOFER",2024,7,,,,,,,TRUE
"per Day","SUPERVISOR ROOFER",2025,7,,,,,,,TRUE
"per Day","SUPERVISOR SHEET METAL WORKER",2014,2,,,,,,,TRUE
"per Day","SUPERVISOR SHEET METAL WORKER",2015,4,,,,,,,TRUE
"per Day","SUPERVISOR SHEET METAL WORKER",2016,4,,,,,,,TRUE
"per Day","SUPERVISOR SHEET METAL WORKER",2017,4,,,,,,,TRUE
"per Day","SUPERVISOR SHEET METAL WORKER",2018,4,,,,,,,TRUE
"per Day","SUPERVISOR SHEET METAL WORKER",2019,4,,,,,,,TRUE
"per Day","SUPERVISOR SHEET METAL WORKER",2020,3,,,,,,,TRUE
"per Day","SUPERVISOR SHEET METAL WORKER",2021,3,,,,,,,TRUE
"per Day","SUPERVISOR SHEET METAL WORKER",2022,4,,,,,,,TRUE
"per Day","SUPERVISOR SHEET METAL WORKER",2023,3,,,,,,,TRUE
"per Day","SUPERVISOR SHEET METAL WORKER",2024,3,,,,,,,TRUE
"per Day","SUPERVISOR SHEET METAL WORKER",2025,4,,,,,,,TRUE
"per Day","SUPERVISOR SHIP CARPENTER",2014,1,,,,,,,TRUE
"per Day","SUPERVISOR SHIP CARPENTER",2015,1,,,,,,,TRUE
"per Day","SUPERVISOR SHIP CARPENTER",2016,1,,,,,,,TRUE
"per Day","SUPERVISOR SHIP CARPENTER",2017,1,,,,,,,TRUE
"per Day","SUPERVISOR SHIP CARPENTER",2018,1,,,,,,,TRUE
"per Day","SUPERVISOR SHIP CARPENTER",2019,1,,,,,,,TRUE
"per Day","SUPERVISOR SHIP CARPENTER",2020,1,,,,,,,TRUE
"per Day","SUPERVISOR SHIP CARPENTER",2021,1,,,,,,,TRUE
"per Day","SUPERVISOR SHIP CARPENTER",2024,1,,,,,,,TRUE
"per Day","SUPERVISOR STEAMFITTER",2014,9,,,,,,,TRUE
"per Day","SUPERVISOR STEAMFITTER",2015,7,,,,,,,TRUE
"per Day","SUPERVISOR STEAMFITTER",2016,6,,,,,,,TRUE
"per Day","SUPERVISOR STEAMFITTER",2017,7,,,,,,,TRUE
"per Day","SUPERVISOR STEAMFITTER",2018,8,,,,,,,TRUE
"per Day","SUPERVISOR STEAMFITTER",2019,8,,,,,,,TRUE
"per Day","SUPERVISOR STEAMFITTER",2020,6,,,,,,,TRUE
"per Day","SUPERVISOR STEAMFITTER",2021,6,,,,,,,TRUE
"per Day","SUPERVISOR STEAMFITTER",2022,7,,,,,,,TRUE
"per Day","SUPERVISOR STEAMFITTER",2023,6,,,,,,,TRUE
"per Day","SUPERVISOR STEAMFITTER",2024,6,,,,,,,TRUE
"per Day","SUPERVISOR STEAMFITTER",2025,7,,,,,,,TRUE
"per Day","SUPERVISOR THERMOSTAT REPAIR",2014,2,,,,,,,TRUE
"per Day","SUPERVISOR THERMOSTAT REPAIR",2015,2,,,,,,,TRUE
"per Day","SUPERVISOR THERMOSTAT REPAIR",2016,3,,,,,,,TRUE
"per Day","SUPERVISOR THERMOSTAT REPAIR",2017,2,,,,,,,TRUE
"per Day","SUPERVISOR THERMOSTAT REPAIR",2018,3,,,,,,,TRUE
"per Day","SUPERVISOR THERMOSTAT REPAIR",2019,3,,,,,,,TRUE
"per Day","SUPERVISOR THERMOSTAT REPAIR",2020,3,,,,,,,TRUE
"per Day","SUPERVISOR THERMOSTAT REPAIR",2021,2,,,,,,,TRUE
"per Day","SUPERVISOR THERMOSTAT REPAIR",2022,3,,,,,,,TRUE
"per Day","SUPERVISOR THERMOSTAT REPAIR",2023,2,,,,,,,TRUE
"per Day","SUPERVISOR THERMOSTAT REPAIR",2024,2,,,,,,,TRUE
"per Day","SUPERVISOR THERMOSTAT REPAIR",2025,2,,,,,,,TRUE
"per Day","TEACHER",2014,7,,,,,,,TRUE
"per Day","TEACHER",2015,5,,,,,,,TRUE
"per Day","TEACHER",2016,6,,,,,,,TRUE
"per Day","TEACHER",2017,6,,,,,,,TRUE
"per Day","TEACHER",2018,4,,,,,,,TRUE
"per Day","TEACHER",2020,2,,,,,,,TRUE
"per Day","TEACHER",2021,11,,,,,,,TRUE
"per Day","TEACHER",2022,12,,,,,,,TRUE
"per Day","TEACHER",2023,10,,,,,,,TRUE
"per Day","TEACHER",2024,10,,,,,,,TRUE
"per Day","TEACHER",2025,15,,,,,,,TRUE
"per Day","TEACHER GENERAL ED",2014,12656,110.29,145.058192305154,0,6198.8,8152.93065972608,0,FALSE
"per Day","TEACHER GENERAL ED",2015,12486,110.29,144.359067184083,0,6396.8,8372.79971858863,0,FALSE
"per Day","TEACHER GENERAL ED",2016,10948,110.29,143.530369528746,0,7625.765,9924.09890642285,0,FALSE
"per Day","TEACHER GENERAL ED",2017,10741,110.29,141.042671644333,0,8859.33,11329.6180268273,0,FALSE
"per Day","TEACHER GENERAL ED",2018,11271,110.29,138.579534971978,0,8993.61,11300.4831944812,0,FALSE
"per Day","TEACHER GENERAL ED",2019,10933,110.29,136.165639501854,0,10242.98,12646.1322160187,0,FALSE
"per Day","TEACHER GENERAL ED",2020,10421,110.29,133.79994415843,0,9060,10991.272953807,0,FALSE
"per Day","TEACHER GENERAL ED",2021,11428,110.29,131.094206253777,0,12971.92,15418.8372108758,0,FALSE
"per Day","TEACHER GENERAL ED",2022,15954,110.29,124.795143924512,0,11860.645,13420.5358583058,0,FALSE
"per Day","TEACHER GENERAL ED",2023,14139,110.29,118.525927147397,0,11557.66,12420.7305028052,0,FALSE
"per Day","TEACHER GENERAL ED",2024,14720,110.29,114.595785254446,0,11391.155,11835.8722656642,0,FALSE
"per Day","TEACHER GENERAL ED",2025,15485,110.29,110.29,0,11645.3,11645.3,0,FALSE
"per Day","TEACHER PER SESSION",2014,73769,33.18,43.639775325823,0,2063.05,2713.41285370522,0,FALSE
"per Day","TEACHER PER SESSION",2015,76562,33.18,43.4294482651905,0,2021.785,2646.32329900055,0,FALSE
"per Day","TEACHER PER SESSION",2016,72340,33.18,43.1801401846386,0,2199.84,2862.85110258515,0,FALSE
"per Day","TEACHER PER SESSION",2017,73856,33.18,42.4317331141441,0,2356.49,3013.56102369347,0,FALSE
"per Day","TEACHER PER SESSION",2018,74982,33.18,41.6907151180546,0,2386.305,2998.39547738967,0,FALSE
"per Day","TEACHER PER SESSION",2019,79933,33.18,40.964511004366,0,2467.63,3046.5719195209,0,FALSE
"per Day","TEACHER PER SESSION",2020,78526,33.18,40.2528075725516,0,1751.26,2124.56696170906,0,FALSE
"per Day","TEACHER PER SESSION",2021,68467,33.18,39.4388046377759,0,983.76,1169.32846445023,0,FALSE
"per Day","TEACHER PER SESSION",2022,87224,33.18,37.543774371342,0,2806.96,3176.12636857692,0,FALSE
"per Day","TEACHER PER SESSION",2023,79125,33.18,35.657722937262,0,2986.9,3209.94733698939,0,FALSE
"per Day","TEACHER PER SESSION",2024,81461,33.18,34.4753663500092,0,2862.9,2974.66926833759,0,FALSE
"per Day","TEACHER PER SESSION",2025,78402,33.18,33.18,0,3349.71,3349.71,0,FALSE
"per Day","TEACHER SPECIAL ED",2014,212,306.67,403.345687135929,0,13660.475,17966.8493021103,0,FALSE
"per Day","TEACHER SPECIAL ED",2015,242,306.67,401.401714872995,0,15781.385,20656.3243945314,0,FALSE
"per Day","TEACHER SPECIAL ED",2016,242,312.83,407.114022120569,0,17693.765,23026.4994904777,0,FALSE
"per Day","TEACHER SPECIAL ED",2017,242,322.27,412.130037091477,0,15496.11,19816.9621406697,0,FALSE
"per Day","TEACHER SPECIAL ED",2018,231,333.52,419.068333519396,0,18213.96,22885.8655072827,0,FALSE
"per Day","TEACHER SPECIAL ED",2019,219,355.53,438.942513483491,0,18004.43,22228.5313701729,0,FALSE
"per Day","TEACHER SPECIAL ED",2020,222,366.19,444.248812688145,0,16945.76,20557.9992902544,0,FALSE
"per Day","TEACHER SPECIAL ED",2021,156,373.52,443.977766977157,0,8576.99,10194.8834535913,0,FALSE
"per Day","TEACHER SPECIAL ED",2022,142,382.86,433.213063767691,0,18167.86,20557.2645162788,0,FALSE
"per Day","TEACHER SPECIAL ED",2023,163,394.35,423.798162757965,0,17781.82,19109.6808583564,0,FALSE
"per Day","TEACHER SPECIAL ED",2024,178,394.35,409.745651601149,0,17308.445,17984.1766824588,0,FALSE
"per Day","TEACHER SPECIAL ED",2025,149,406.18,406.18,0,17579.8,17579.8,0,FALSE
"per Day","THERMOSTAT REPAIRER",2014,26,,,,,,,TRUE
"per Day","THERMOSTAT REPAIRER",2015,33,361.48,473.142765488278,1825,83738.2,109605.299117546,1,FALSE
"per Day","THERMOSTAT REPAIRER",2016,40,361.48,470.42667492294,1830,141370.415,183978.129525634,0.95,FALSE
"per Day","THERMOSTAT REPAIRER",2017,39,361.48,462.273143041013,1825,97599.6,124813.748621074,0.897435897435897,FALSE
"per Day","THERMOSTAT REPAIRER",2018,46,361.48,454.200111539312,1790,93984.8,118092.029000221,0.847826086956522,FALSE
"per Day","THERMOSTAT REPAIRER",2019,42,369.53,456.227117282801,1825,96716.3,119407.351888233,1,FALSE
"per Day","THERMOSTAT REPAIRER",2020,39,369.53,448.300783070675,1820,96077.8,116558.203598375,1,FALSE
"per Day","THERMOSTAT REPAIRER",2021,36,369.53,439.235125913121,1820,96077.8,114201.132737411,0.972222222222222,FALSE
"per Day","THERMOSTAT REPAIRER",2022,38,369.53,418.129925962689,1820,96077.8,108713.780750299,0.921052631578947,FALSE
"per Day","THERMOSTAT REPAIRER",2023,36,398.02,427.742220719983,1820,120452.43,129447.238579263,0.916666666666667,FALSE
"per Day","THERMOSTAT REPAIRER",2024,34,422.31,438.797226138408,1820,112171.78,116551.031031725,1,FALSE
"per Day","THERMOSTAT REPAIRER",2025,31,434.98,434.98,1820,112676.69,112676.69,0.967741935483871,FALSE
"per Day","TRACTOR OPERATOR",2014,17,,,,,,,TRUE
"per Day","TRACTOR OPERATOR",2015,15,,,,,,,TRUE
"per Day","TRACTOR OPERATOR",2016,15,,,,,,,TRUE
"per Day","TRACTOR OPERATOR",2017,17,,,,,,,TRUE
