"agency","fiscal_year","n","median_base","median_total_comp","real_median_total","total_ot_paid","mean_ot_paid","median_ot_hours","ot_share_of_pay","pct_with_ot","suppressed"
"DISTRICT ATTORNEY KINGS COUNTY",2018,1074,61800,63913.955,80307.9713674853,1669085.23,1554.08308193668,0,0.0224401621107037,0.13780260707635,FALSE
"DISTRICT ATTORNEY KINGS COUNTY",2019,1086,70162,69609.83,85941.3094348115,1454695.23,1339.49837016575,0,0.0181580877459194,0.154696132596685,FALSE
"DISTRICT ATTORNEY KINGS COUNTY",2020,1122,69151.5,72486.6,87938.1905180385,1589875.35,1417.00120320855,0,0.018692594692067,0.163992869875223,FALSE
"DISTRICT ATTORNEY KINGS COUNTY",2021,1120,70300,74664.21,88748.2577342941,961062.74,858.091732142855,0,0.0108954360730132,0.140178571428571,FALSE
"DISTRICT ATTORNEY KINGS COUNTY",2022,1101,72000,70907.61,80233.252292077,1407331.87,1278.23058128973,0,0.0167411372525789,0.158038147138965,FALSE
"DISTRICT ATTORNEY KINGS COUNTY",2023,1134,79430.5,77141.83,82902.4111215602,1854259.61,1635.14956790123,0,0.0197300435505184,0.184303350970018,FALSE
"DISTRICT ATTORNEY KINGS COUNTY",2024,1247,81013,81309.58,84483.952931446,2434492.84,1952.27974338413,0,0.0208282489324226,0.197273456295108,FALSE
"DISTRICT ATTORNEY KINGS COUNTY",2025,1277,85645,84183.27,84183.27,2726343.51,2134.959678935,0,0.023383099749555,0.217697729052467,FALSE
"DISTRICT ATTORNEY QNS COUNTY",2015,630,63793,69326.72,90742.0494163758,674064.11,1069.94303174603,0,0.0135260624371516,0.317460317460317,FALSE
"DISTRICT ATTORNEY QNS COUNTY",2016,630,64750,71205.38,92666.0123658969,736026.75,1168.29642857143,0,0.0145078075717733,0.252380952380952,FALSE
"DISTRICT ATTORNEY QNS COUNTY",2017,654,67000,74677.515,95500.1924685803,848261.5,1297.03593272171,0,0.0155881932165926,0.256880733944954,FALSE
"DISTRICT ATTORNEY QNS COUNTY",2018,674,65000,71686.305,90073.9397113012,851437.48,1263.26035608308,0,0.0156575457002046,0.295252225519288,FALSE
"DISTRICT ATTORNEY QNS COUNTY",2019,689,72904,73150.58,90312.7709278407,901641.77,1308.62375907112,0,0.0161171079607125,0.322206095791001,FALSE
"DISTRICT ATTORNEY QNS COUNTY",2020,730,73722,75763.59,91913.7193874531,996275.78,1364.76134246576,0,0.0174850743312888,0.3,FALSE
"DISTRICT ATTORNEY QNS COUNTY",2021,777,73722,78430.99,93225.5723977504,1108797.82,1427.02422136422,0,0.0173117224671077,0.285714285714286,FALSE
"DISTRICT ATTORNEY QNS COUNTY",2022,776,76575,78331.65,88633.688780438,1164604.78,1500.77935567011,0,0.0180468901931396,0.278350515463918,FALSE
"DISTRICT ATTORNEY QNS COUNTY",2023,829,77575,79535.26,85474.5709711602,1283306.43,1548.01740651387,0,0.01744547507841,0.295536791314837,FALSE
"DISTRICT ATTORNEY QNS COUNTY",2024,834,89000,93076.09,96709.8342729483,1584830.32,1900.27616306955,0,0.018845009220204,0.278177458033573,FALSE
"DISTRICT ATTORNEY QNS COUNTY",2025,872,92676,96242,96242,1931093.82,2214.55713302753,0,0.0218352846313603,0.278669724770642,FALSE
"DISTRICT ATTORNEY RICHMOND COU",2015,98,62611,71106.04,93071.0092080339,112023.71,1143.09908163265,0,0.0144992852116303,0.336734693877551,FALSE
"DISTRICT ATTORNEY RICHMOND COU",2016,101,64176,63387.98,82492.5214714004,77722.91,769.533762376237,0,0.011746526314434,0.257425742574257,FALSE
"DISTRICT ATTORNEY RICHMOND COU",2017,141,68101,66148.95,84593.5681790495,79803.09,565.979361702128,0,0.00813102748998738,0.234042553191489,FALSE
"DISTRICT ATTORNEY RICHMOND COU",2018,140,70711.5,76356.84,95942.4732897792,17233.55,123.096785714286,0,0.0015101480687495,0.0714285714285714,FALSE
"DISTRICT ATTORNEY RICHMOND COU",2019,148,72803.5,82216.4,101505.564271831,11373.24,76.8462162162162,0,0.000882284130161481,0.0878378378378378,FALSE
"DISTRICT ATTORNEY RICHMOND COU",2020,186,71722,63122.785,76578.3399050194,30677.91,164.935,0,0.00237039803937543,0.204301075268817,FALSE
"DISTRICT ATTORNEY RICHMOND COU",2021,195,71722,70522.69,83825.5151730089,4803.99,24.6358461538461,0,0.000309812243606336,0.112820512820513,FALSE
"DISTRICT ATTORNEY RICHMOND COU",2022,191,70040,71784.17,81225.0958985551,13539.85,70.8892670157068,0,0.000841545834868775,0.0575916230366492,FALSE
"DISTRICT ATTORNEY RICHMOND COU",2023,188,75984,76789.05,82523.2872066172,24416.72,129.876170212766,0,0.00156120641376628,0.164893617021277,FALSE
"DISTRICT ATTORNEY RICHMOND COU",2024,223,85490,81148.95,84317.0518435376,62521.38,280.364932735426,0,0.00289943204681819,0.147982062780269,FALSE
"DISTRICT ATTORNEY RICHMOND COU",2025,231,90395,85497.72,85497.72,58803.14,254.559047619047,0,0.00250036742170354,0.164502164502165,FALSE
"DISTRICT ATTORNEY-MANHATTAN",2015,1278,66500,69113.215,90462.5917806958,1638002.38,1281.69200312989,0,0.0170053147642116,0.36150234741784,FALSE
"DISTRICT ATTORNEY-MANHATTAN",2016,1329,65500,67466.15,87799.8135840221,1550418.67,1166.6054702784,0,0.0158037371277107,0.303987960872837,FALSE
"DISTRICT ATTORNEY-MANHATTAN",2017,1364,66750,70268.005,89861.1583671894,1931075.07,1415.74418621701,0,0.01808600602552,0.306451612903226,FALSE
"DISTRICT ATTORNEY-MANHATTAN",2018,1410,72000,72247.32,90778.8558216675,2234071.34,1584.44775886525,0,0.0203060634183488,0.30709219858156,FALSE
"DISTRICT ATTORNEY-MANHATTAN",2019,1389,72000,73020.55,90152.2339969818,2342349.69,1686.35686825055,0,0.0208595827137044,0.315334773218143,FALSE
"DISTRICT ATTORNEY-MANHATTAN",2020,1478,72500,76082.36,92300.4399260276,2280161.6,1542.73450608929,0,0.019230038849234,0.309878213802436,FALSE
"DISTRICT ATTORNEY-MANHATTAN",2021,1459,72500,75321.58,89529.6286506514,1551112.63,1063.13408498972,0,0.0130279159864473,0.272789581905415,FALSE
"DISTRICT ATTORNEY-MANHATTAN",2022,1431,77155,75264.4,85163.0395356972,2628329.38,1836.70816212439,0,0.022695307547394,0.294898672257163,FALSE
"DISTRICT ATTORNEY-MANHATTAN",2023,1482,77575,77475.56,83261.0624740572,3220575.09,2173.12759109313,0,0.0255174698567107,0.342105263157895,FALSE
"DISTRICT ATTORNEY-MANHATTAN",2024,1517,90000,89227.1,92710.5774818838,3336240.35,2199.23556361239,0,0.0223956335736754,0.306526038233355,FALSE
"DISTRICT ATTORNEY-MANHATTAN",2025,1612,90000,90337.745,90337.745,3365881.97,2088.01611042182,0,0.0215490930033818,0.291563275434243,FALSE
"DISTRICT ATTORNEY-SPECIAL NARC",2015,197,73000,77741.83,101756.623991146,78017.32,396.027005076142,0,0.00451902607071557,0.192893401015228,FALSE
"DISTRICT ATTORNEY-SPECIAL NARC",2016,200,75291,78101.615,101640.707786217,85973.73,429.86865,0,0.00499272334738911,0.185,FALSE
"DISTRICT ATTORNEY-SPECIAL NARC",2017,205,78000,81385.28,104078.314658827,77590.83,378.491853658537,0,0.00416988510835615,0.141463414634146,FALSE
"DISTRICT ATTORNEY-SPECIAL NARC",2018,215,78950,83759.82,105244.327726327,83569.95,388.697441860465,0,0.0043231993687581,0.186046511627907,FALSE
"DISTRICT ATTORNEY-SPECIAL NARC",2019,209,82400,82851.43,102289.581554022,104754.34,501.216937799043,0,0.00565790772994722,0.205741626794258,FALSE
"DISTRICT ATTORNEY-SPECIAL NARC",2020,219,82000,82851.06,100511.988407532,95552.46,436.312602739726,0,0.00480106657688802,0.210045662100457,FALSE
"DISTRICT ATTORNEY-SPECIAL NARC",2021,207,83000,83295.25,99007.3867391412,35374.35,170.890579710145,0,0.00186721874381585,0.198067632850242,FALSE
"DISTRICT ATTORNEY-SPECIAL NARC",2022,193,93572,99514.33,112602.277041449,60076.98,311.279689119171,0,0.00303462967822635,0.186528497409326,FALSE
"DISTRICT ATTORNEY-SPECIAL NARC",2023,187,1e+05,110111.65,118334.258826545,63835.67,341.367219251336,0,0.0030949563648968,0.213903743315508,FALSE
"DISTRICT ATTORNEY-SPECIAL NARC",2024,179,118111,119456.55,124120.202656968,112921.43,630.845977653631,0,0.00480630150074438,0.184357541899441,FALSE
"DISTRICT ATTORNEY-SPECIAL NARC",2025,196,107000,105107.42,105107.42,134813.62,687.824591836736,0,0.00581753233332904,0.209183673469388,FALSE
"DISTRICTING COMMISSION",2022,9,,,,0,,,,,TRUE
"DISTRICTING COMMISSION",2023,2,,,,0,,,,,TRUE
"EQUAL EMPLOY PRACTICES COMM",2014,5,,,,0,,,,,TRUE
"EQUAL EMPLOY PRACTICES COMM",2015,6,,,,0,,,,,TRUE
"EQUAL EMPLOY PRACTICES COMM",2016,10,,,,0,,,,,TRUE
"EQUAL EMPLOY PRACTICES COMM",2017,10,,,,0,,,,,TRUE
"EQUAL EMPLOY PRACTICES COMM",2018,11,,,,0,,,,,TRUE
"EQUAL EMPLOY PRACTICES COMM",2019,12,,,,0,,,,,TRUE
"EQUAL EMPLOY PRACTICES COMM",2020,13,,,,0,,,,,TRUE
"EQUAL EMPLOY PRACTICES COMM",2021,11,,,,0,,,,,TRUE
"EQUAL EMPLOY PRACTICES COMM",2022,11,,,,0,,,,,TRUE
"EQUAL EMPLOY PRACTICES COMM",2023,11,,,,0,,,,,TRUE
"EQUAL EMPLOY PRACTICES COMM",2024,12,,,,0,,,,,TRUE
"EQUAL EMPLOY PRACTICES COMM",2025,13,,,,0,,,,,TRUE
"FINANCIAL INFO SVCS AGENCY",2014,404,1e+05,94830.055,124724.60199926,204768.26,506.852128712872,0,0.00545724559576304,0.103960396039604,FALSE
"FINANCIAL INFO SVCS AGENCY",2015,417,103321,104885.13,137284.609015153,225620.09,541.055371702639,0,0.00539328977447127,0.151079136690647,FALSE
"FINANCIAL INFO SVCS AGENCY",2016,421,107189,104210.39,135618.422209037,195144.22,463.525463182898,0,0.00454395855839955,0.137767220902613,FALSE
"FINANCIAL INFO SVCS AGENCY",2017,428,111828.5,113726.535,145437.431618938,260393.41,608.39581775701,0,0.00553580747868281,0.126168224299065,FALSE
"FINANCIAL INFO SVCS AGENCY",2018,427,112274,111613.03,140241.92396603,282364.12,661.274285714285,0,0.00615056759064885,0.138173302107728,FALSE
"FINANCIAL INFO SVCS AGENCY",2019,427,117348,116963.44,144404.765671745,362429.66,848.781405152223,0,0.00746386242088445,0.154566744730679,FALSE
"FINANCIAL INFO SVCS AGENCY",2020,427,121116,119715.16,145234.216365197,465948.27,1091.2137470726,0,0.0093764063435473,0.159250585480094,FALSE
"FINANCIAL INFO SVCS AGENCY",2021,414,121481.5,122300.59,145370.3760125,448148.02,1082.48314009662,0,0.00904577491621926,0.14975845410628,FALSE
"FINANCIAL INFO SVCS AGENCY",2022,390,123537,123890.21,140184.029266371,899652.99,2306.80253846154,0,0.0193660701507365,0.305128205128205,FALSE
"FINANCIAL INFO SVCS AGENCY",2023,412,133108.5,135243.38,145342.70564011,707157.55,1716.40182038835,0,0.0135597810657346,0.356796116504854,FALSE
"FINANCIAL INFO SVCS AGENCY",2024,398,138908.5,136032.16,141342.934038067,677851.27,1703.14389447237,0,0.0125157355606903,0.185929648241206,FALSE
"FINANCIAL INFO SVCS AGENCY",2025,390,143539.5,139843.885,139843.885,686750.24,1760.89805128205,0,0.0129917474014635,0.166666666666667,FALSE
"FIRE DEPARTMENT",2014,15128,76488,112049.055,147371.777747763,324320542.679999,21438.4282575357,387.49,0.213107555636373,0.935153358011634,FALSE
"FIRE DEPARTMENT",2015,15579,76488,109770.71,143679.366213931,319308669.340001,20496.0953424482,364.25,0.206583557138296,0.945824507349637,FALSE
"FIRE DEPARTMENT",2016,16088,82808,121269.445,157818.916070323,347364589.500001,21591.533409995,349.02,0.204568341511342,0.936660865241174,FALSE
"FIRE DEPARTMENT",2017,16853,85292,106278.62,135912.779975272,326810295.950002,19391.817240254,313.43,0.192008449661902,0.929448762831543,FALSE
"FIRE DEPARTMENT",2018,16754,85292,107308.48,134833.251037717,315173792.01,18811.8534087381,292.31,0.18321626074485,0.925510325892324,FALSE
"FIRE DEPARTMENT",2019,16913,85292,100712.71,124341.377850347,322592258.24,19073.6272831549,307.17,0.19251249092145,0.923786436468988,FALSE
"FIRE DEPARTMENT",2020,16801,85292,109424.36,132749.78019378,315604102.439998,18784.8403333136,434.95,0.181642861539678,0.93631331468365,FALSE
"FIRE DEPARTMENT",2021,16455,85292,114037.22,135548.271278333,335089893.879999,20364.0166441811,486.68,0.185344452328067,0.931084776663628,FALSE
"FIRE DEPARTMENT",2022,16474,92073,143652.26,162545.148805707,474118944.150001,28779.8315011533,587.285,0.217470236975595,0.933288818744689,FALSE
"FIRE DEPARTMENT",2023,16525,92073,131590.6,141417.153584933,471235248.320001,28516.5051933434,423.1,0.230557873391935,0.926111951588502,FALSE
"FIRE DEPARTMENT",2024,16636,105146,152868.935,158837.026451499,559556660.03,33635.2885327002,394.225,0.231044456742858,0.938086078384227,FALSE
"FIRE DEPARTMENT",2025,16977,109352,139809.85,139809.85,535845443.149998,31563.0230988985,362.7,0.232473781604213,0.920068327737527,FALSE
"GUTTMAN COMMUNITY COLLEGE",2014,98,72603,62746.535,82526.964733993,68287.39,696.810102040817,0,0.0108296048943819,0.112244897959184,FALSE
"GUTTMAN COMMUNITY COLLEGE",2015,123,74133,60565.7,79274.7117177531,129404.07,1052.0656097561,0,0.0159560782291651,0.0650406504065041,FALSE
"GUTTMAN COMMUNITY COLLEGE",2016,155,71073,69068.57,89885.1879129753,131467.66,848.178451612903,0,0.0119385530128301,0.0709677419354839,FALSE
"GUTTMAN COMMUNITY COLLEGE",2017,156,76793.5,84298.35,107803.649462408,198132.83,1270.08224358974,0,0.0145249860911664,0.0769230769230769,FALSE
"GUTTMAN COMMUNITY COLLEGE",2018,167,78477,76583.13,96226.8069824876,195905.77,1173.08844311377,0,0.0142970197435969,0.0718562874251497,FALSE
"GUTTMAN COMMUNITY COLLEGE",2019,159,81855,79933.41,98686.9515841319,160186.22,1007.46050314465,0,0.0118147800335017,0.0754716981132075,FALSE
"GUTTMAN COMMUNITY COLLEGE",2020,157,85162,85387.48,103589.08383198,128520.78,818.603694267517,0,0.00912061962644048,0.101910828025478,FALSE
"GUTTMAN COMMUNITY COLLEGE",2021,151,85162,87959.83,104551.855073598,45391.93,300.60880794702,0,0.00327405992796255,0.0728476821192053,FALSE
"GUTTMAN COMMUNITY COLLEGE",2022,143,88602,89533.34,101308.605053425,108569.55,759.227622377623,0,0.00816393288492064,0.0699300699300699,FALSE
"GUTTMAN COMMUNITY COLLEGE",2023,153,90375,89505.64,96189.4910320167,64319.05,420.385947712418,0,0.00473570942129557,0.0784313725490196,FALSE
"GUTTMAN COMMUNITY COLLEGE",2024,159,90375,89885.28,93394.4532089558,77012.18,484.353333333334,0,0.00510864795897981,0.0754716981132075,FALSE
"GUTTMAN COMMUNITY COLLEGE",2025,166,90375,94984.1,94984.1,95641.74,576.155060240965,0,0.00579183091899495,0.0903614457831325,FALSE
"HOUSING PRESERVATION & DVLPMNT",2014,1934,53493,57573.26,75722.8490408436,1595775.48,825.116587383662,0,0.0136611064073397,0.293691830403309,FALSE
"HOUSING PRESERVATION & DVLPMNT",2015,2055,57021,59595.34,78004.6032361796,1775874.47,864.172491484185,0,0.0136790063900103,0.38345498783455,FALSE
"HOUSING PRESERVATION & DVLPMNT",2016,2163,58994,62704.43,81602.9559251915,2075646.03,959.614438280165,0,0.0150164921746866,0.312528895053167,FALSE
"HOUSING PRESERVATION & DVLPMNT",2017,2216,61104,65135.105,83297.0280808244,2251292.91,1015.9264034296,0,0.0149060517828512,0.299187725631769,FALSE
"HOUSING PRESERVATION & DVLPMNT",2018,2253,61570,63677.02,80010.2622178018,2726173.52,1210.01931646694,0,0.0181041825007624,0.316023080337328,FALSE
"HOUSING PRESERVATION & DVLPMNT",2019,2320,63929,65385.735,80726.1802572651,3744465.65,1613.99381465519,0,0.0233606267589842,0.346551724137931,FALSE
"HOUSING PRESERVATION & DVLPMNT",2020,2395,66335,69473.35,84282.6217290695,3494451.96,1459.0613611691,0,0.0201406244636844,0.364091858037578,FALSE
"HOUSING PRESERVATION & DVLPMNT",2021,2302,66950,70696.425,84032.0221267082,2742167.74,1191.21100781929,0,0.0157814296650751,0.324500434404865,FALSE
"HOUSING PRESERVATION & DVLPMNT",2022,2188,67266.5,69024.81,78102.8297970088,3167190.49,1447.52764625229,0,0.0202271112090008,0.322669104204753,FALSE
"HOUSING PRESERVATION & DVLPMNT",2023,2326,71726,72741.895,78173.9101218024,3476345.27,1494.55944539983,0,0.0202660662401988,0.340498710232158,FALSE
"HOUSING PRESERVATION & DVLPMNT",2024,2389,75537,79497.94,82601.5854602486,3515806.4,1471.66446211804,0,0.0174847102958141,0.349100041858518,FALSE
"HOUSING PRESERVATION & DVLPMNT",2025,2381,78082,79320.87,79320.87,3912258.51,1643.11571188576,0,0.0193444869568638,0.315413691726165,FALSE
"HRA/DEPT OF SOCIAL SERVICES",2014,13311,41101,47326.46,62245.8131816319,21061907.14,1582.29337690632,0,0.0308934336030736,0.451731650514612,FALSE
"HRA/DEPT OF SOCIAL SERVICES",2015,13246,42981,52099,68192.6107645618,24734301.72,1867.30346670693,0,0.0333530698865252,0.623131511399668,FALSE
"HRA/DEPT OF SOCIAL SERVICES",2016,13058,44076,50324.57,65491.9224632808,28074061.63,2149.95111272783,0,0.0391616008222396,0.473273089293919,FALSE
"HRA/DEPT OF SOCIAL SERVICES",2017,13082,46424,54165.285,69268.4423499564,35266875.68,2695.83211129797,0,0.0457740014235707,0.472557712887938,FALSE
"HRA/DEPT OF SOCIAL SERVICES",2018,12820,46730,54040.265,67901.6664562741,34204700.72,2668.07337909512,0,0.0455172621332839,0.455070202808112,FALSE
"HRA/DEPT OF SOCIAL SERVICES",2019,12409,50763,56095.38,69256.1727336977,37159228.1200002,2994.53848980582,0,0.0487613877694411,0.512450640664034,FALSE
"HRA/DEPT OF SOCIAL SERVICES",2020,12193,52943,58342.03,70778.496292406,42763197.84,3507.19247437053,0,0.0552846019898043,0.495366193717707,FALSE
"HRA/DEPT OF SOCIAL SERVICES",2021,11588,53541.5,61801.2,73458.8744177251,51130146.21,4412.33571021749,0,0.0653418746531271,0.454953400069037,FALSE
"HRA/DEPT OF SOCIAL SERVICES",2022,10542,54531,65138.455,73705.3483248286,78552896.95,7451.42259059002,7,0.104801807274576,0.543065831910453,FALSE
"HRA/DEPT OF SOCIAL SERVICES",2023,10485,54531,71817.24,77180.2063302848,91457211.3199998,8722.67156127802,8,0.116057298999123,0.585884597043395,FALSE
"HRA/DEPT OF SOCIAL SERVICES",2024,10812,59588,70553.585,73308.0376787677,104785590.76,9691.60106918244,28,0.125267649834996,0.619404365519793,FALSE
"HRA/DEPT OF SOCIAL SERVICES",2025,10640,61376,71274.8,71274.8,71588506.4899999,6728.24309116541,5,0.0879540215294621,0.547086466165414,FALSE
"HUMAN RIGHTS COMMISSION",2014,61,56821,60721.97,79864.1690217409,2915.61,47.7968852459016,0,0.000754284019602801,0.163934426229508,FALSE
"HUMAN RIGHTS COMMISSION",2015,63,63957,66512.19,87058.0986922701,6888.39,109.339523809524,0,0.00167480425599588,0.26984126984127,FALSE
"HUMAN RIGHTS COMMISSION",2016,87,66000,55536.59,72274.7963103314,9312.7,107.042528735632,0,0.0017889864173924,0.0689655172413793,FALSE
"HUMAN RIGHTS COMMISSION",2017,106,65561,62686.325,80165.4434088758,3855.42,36.3718867924529,0,0.000553249914688255,0.0188679245283019,FALSE
"HUMAN RIGHTS COMMISSION",2018,138,64796,57816.265,72646.2155908665,9681.08,70.1527536231883,0,0.00114554643300739,0.0072463768115942,FALSE
"HUMAN RIGHTS COMMISSION",2019,125,65581,65510.44,80880.1428656075,3887.14,31.0971200000001,0,0.000450643699602413,0.008,FALSE
"HUMAN RIGHTS COMMISSION",2020,127,67539,67786.94,82236.7285036799,196.54,1.54755905511811,0,2.08558490647326e-05,0.015748031496063,FALSE
"HUMAN RIGHTS COMMISSION",2021,118,72712,72021.71,85607.2980822349,3351.03,28.3985593220339,0,0.000359317208071271,0.076271186440678,FALSE
"HUMAN RIGHTS COMMISSION",2022,98,72712,71852.765,81302.7123905081,1189.72,12.14,0,0.000163170932333035,0.0102040816326531,FALSE
"HUMAN RIGHTS COMMISSION",2023,99,74263,73932.39,79453.3055668957,111.93,1.13060606060606,0,1.44175170289225e-05,0.0101010101010101,FALSE
"HUMAN RIGHTS COMMISSION",2024,103,76491,75512.69,78460.7490001409,0,0,0,0,0,FALSE
"HUMAN RIGHTS COMMISSION",2025,102,81386.5,78011.415,78011.415,0,0,0,0,0,FALSE
"HUNTER COLLEGE HIGH SCHOOL",2014,172,68901,69709.64,91685.1424847499,39275.25,228.344476744186,0,0.00345848817465312,0.0348837209302326,FALSE
"HUNTER COLLEGE HIGH SCHOOL",2015,169,68901,71514.1,93605.1207408577,4107.6,24.305325443787,0,0.00036221402896644,0.0177514792899408,FALSE
"HUNTER COLLEGE HIGH SCHOOL",2016,169,68901,71735.58,93356.0096632415,21910.78,129.649585798817,0,0.00188077579601987,0.029585798816568,FALSE
"HUNTER COLLEGE HIGH SCHOOL",2017,174,78346,92314.425,118054.883791009,16536.21,95.0356896551724,0,0.0011172452096889,0.028735632183908,FALSE
"HUNTER COLLEGE HIGH SCHOOL",2018,175,82278,85266.37,107137.309849929,16572.32,94.6989714285716,0,0.00120437553712844,0.0228571428571429,FALSE
"HUNTER COLLEGE HIGH SCHOOL",2019,171,82278,90512.45,111747.988368207,12592.12,73.6381286549707,0,0.000858455978801695,0.0233918128654971,FALSE
"HUNTER COLLEGE HIGH SCHOOL",2020,174,86023,96878.92,117530.094171086,5913.7,33.9867816091954,0,0.000376207484191801,0.0172413793103448,FALSE
"HUNTER COLLEGE HIGH SCHOOL",2021,171,88604,93959.82,111683.634261018,4931.16,28.8371929824561,0,0.000326212965145088,0.0233918128654971,FALSE
"HUNTER COLLEGE HIGH SCHOOL",2022,162,88604,95919.565,108534.73496556,24151.24,149.081728395062,0,0.00167139168712667,0.0555555555555556,FALSE
"HUNTER COLLEGE HIGH SCHOOL",2023,166,88604,93258.415,100222.505233219,35436,213.469879518072,0,0.00241039318115087,0.036144578313253,FALSE
"HUNTER COLLEGE HIGH SCHOOL",2024,162,92389,95231.3,98949.184915239,20351.65,125.627469135802,0,0.00138735193701841,0.037037037037037,FALSE
"HUNTER COLLEGE HIGH SCHOOL",2025,162,93814,100196.2,100196.2,15811.67,97.6029012345679,0,0.00100898312879655,0.0493827160493827,FALSE
"INDEPENDENT BUDGET OFFICE",2014,34,80500,80634.075,106053.433291307,0,0,0,0,0,FALSE
"INDEPENDENT BUDGET OFFICE",2015,34,88000,88987.735,116476.438620222,0,0,0,0,0,FALSE
"INDEPENDENT BUDGET OFFICE",2016,35,85531,85934.65,111834.54592278,0,0,0,0,0,FALSE
"INDEPENDENT BUDGET OFFICE",2017,35,87737,76434.64,97747.2647726246,0,0,0,0,0,FALSE
"INDEPENDENT BUDGET OFFICE",2018,31,91584,91285.39,114700.216664572,0,0,0,0,0,FALSE
"INDEPENDENT BUDGET OFFICE",2019,34,89882.5,82864.645,102305.896985394,0,0,0,0,0,FALSE
"INDEPENDENT BUDGET OFFICE",2020,36,88928,85010.08,103131.23544205,0,0,0,0,0,FALSE
"INDEPENDENT BUDGET OFFICE",2021,36,94831,89885.305,106840.535976549,0,0,0,0,0,FALSE
"INDEPENDENT BUDGET OFFICE",2022,28,,,,0,,,,,TRUE
"INDEPENDENT BUDGET OFFICE",2023,31,101000,90337.05,97082.9867350688,0,0,0,0,0,FALSE
"INDEPENDENT BUDGET OFFICE",2024,44,105817,95404.365,99129.0064727243,0,0,0,0,0,FALSE
"INDEPENDENT BUDGET OFFICE",2025,47,96511,95587.87,95587.87,0,0,0,0,0,FALSE
"KINGS DA",2014,990,50000,49863.06,65582.0595376139,508888.94,514.029232323232,0,0.00902857741445344,0.111111111111111,FALSE
"LANDMARKS PRESERVATION COMM",2014,58,54739,56181.64,73892.5300493149,579.03,9.98327586206896,0,0.000161629721106092,0.0517241379310345,FALSE
"LANDMARKS PRESERVATION COMM",2015,68,56846.5,60629.135,79357.7420688894,878.38,12.9173529411765,0,0.000220544022431565,0.220588235294118,FALSE
"LANDMARKS PRESERVATION COMM",2016,67,61185,59955.98,78026.1489242732,531.84,7.93791044776119,0,0.000122655037660382,0.119402985074627,FALSE
"LANDMARKS PRESERVATION COMM",2017,63,64166,65313.13,83524.692616317,16488.88,261.728253968254,0,0.00361615967175479,0.349206349206349,FALSE
"LANDMARKS PRESERVATION COMM",2018,67,62334,61585.45,77382.2016686918,13939.01,208.044925373134,0,0.00312802414207256,0.283582089552239,FALSE
"LANDMARKS PRESERVATION COMM",2019,70,64056,64600.51,79756.7300416713,10094.48,144.206857142857,0,0.00208112996907848,0.257142857142857,FALSE
"LANDMARKS PRESERVATION COMM",2020,71,66962,66488.43,80661.4218984649,4986.61,70.2339436619718,0,0.000932391532890676,0.140845070422535,FALSE
"LANDMARKS PRESERVATION COMM",2021,69,70310,70160.55,83395.0640364349,2551.2,36.9739130434783,0,0.00047565855917541,0.072463768115942,FALSE
"LANDMARKS PRESERVATION COMM",2022,65,71241,70117.32,79339.0247620008,8688.42,133.668,0,0.00172344288467113,0.215384615384615,FALSE
"LANDMARKS PRESERVATION COMM",2023,71,77458,79107.76,85015.1473257208,21808.44,307.161126760563,0,0.00388834558501798,0.23943661971831,FALSE
"LANDMARKS PRESERVATION COMM",2024,69,79781,80219,83350.7960588121,21295.11,308.624782608696,0,0.00339522513246085,0.289855072463768,FALSE
"LANDMARKS PRESERVATION COMM",2025,66,82390.5,80333.42,80333.42,13261.9,200.937878787879,0,0.00216904551464436,0.287878787878788,FALSE
"LAW DEPARTMENT",2014,1334,63338,63133.77,83036.2730039838,1634481.27,1225.24832833583,0,0.0176800986556094,0.227136431784108,FALSE
"LAW DEPARTMENT",2015,1348,67211,68561.27,89740.1485370934,1228516.21,911.362173590505,0,0.0119923221947359,0.281899109792285,FALSE
"LAW DEPARTMENT",2016,1411,68892,67943.54,88421.0844436587,1263380.14,895.379262934089,0,0.0120344344000131,0.200566973777463,FALSE
"LAW DEPARTMENT",2017,1586,70959,70481.4,90134.0552836418,1291017.82,814.008713745271,0,0.0107511691487942,0.195460277427491,FALSE
"LAW DEPARTMENT",2018,1565,70959,70009.44,87966.9565586057,1028999.54,657.507693290737,0,0.00851510480519309,0.201277955271566,FALSE
"LAW DEPARTMENT",2019,1694,73986,73458.825,90693.334691992,2192943.18,1294.5355253837,0,0.0160241778229326,0.256788665879575,FALSE
"LAW DEPARTMENT",2020,1704,76206,75277.99,91324.6065677656,1717142.96,1007.71300469483,0,0.0117848523910515,0.255281690140845,FALSE
"LAW DEPARTMENT",2021,1605,76206,74906.61,89036.3820936731,288550.59,179.782299065421,0,0.0020787154774829,0.134579439252336,FALSE
"LAW DEPARTMENT",2022,1403,76587,75851.55,85827.4104555927,1559666.21,1111.66515324305,0,0.012672304573047,0.226657163221668,FALSE
"LAW DEPARTMENT",2023,1351,80121,79772.24,85729.2474986368,2421839.56,1792.62735751295,0,0.0196137158272567,0.256106587712805,FALSE
"LAW DEPARTMENT",2024,1383,96221,94890.7,98595.2876946599,2236601.8,1617.21026753434,0,0.0146151501888819,0.228488792480116,FALSE
"LAW DEPARTMENT",2025,1346,101030,96075.51,96075.51,2508842.56,1863.9246359584,0,0.0168774621034945,0.218424962852897,FALSE
"MANHATTAN COMMUNITY BOARD #1",2014,3,,,,0,,,,,TRUE
