"title","fiscal_year","n","n_common","n_uncommon","common_mean","uncommon_mean","common_median","uncommon_median","gap","gap_dollars","uncommon_share","suppressed"
"SUPERVISING DOCKMASTER",2014,4,4,0,,,,,,,0,TRUE
"SUPERVISING DOCKMASTER",2015,5,5,0,,,,,,,0,TRUE
"SUPERVISING DOCKMASTER",2016,5,5,0,,,,,,,0,TRUE
"SUPERVISING DOCKMASTER",2017,5,5,0,,,,,,,0,TRUE
"SUPERVISING DOCKMASTER",2018,6,6,0,,,,,,,0,TRUE
"SUPERVISING DOCKMASTER",2019,6,6,0,,,,,,,0,TRUE
"SUPERVISING DOCKMASTER",2020,7,7,0,,,,,,,0,TRUE
"SUPERVISING DOCKMASTER",2021,7,7,0,,,,,,,0,TRUE
"SUPERVISING DOCKMASTER",2022,7,7,0,,,,,,,0,TRUE
"SUPERVISING DOCKMASTER",2023,7,7,0,,,,,,,0,TRUE
"SUPERVISING DOCKMASTER",2024,3,3,0,,,,,,,0,TRUE
"SUPERVISING DOCKMASTER",2025,2,2,0,,,,,,,0,TRUE
"SUPERVISING EMERGENCY MEDICAL SERVICE SPECIALIST",2014,454,442,12,,,,,,,0.026431718061674,TRUE
"SUPERVISING EMERGENCY MEDICAL SERVICE SPECIALIST",2015,496,480,16,,,,,,,0.032258064516129,TRUE
"SUPERVISING EMERGENCY MEDICAL SERVICE SPECIALIST",2016,487,468,19,,,,,,,0.0390143737166324,TRUE
"SUPERVISING EMERGENCY MEDICAL SERVICE SPECIALIST",2017,510,485,25,,,,,,,0.0490196078431373,TRUE
"SUPERVISING EMERGENCY MEDICAL SERVICE SPECIALIST",2018,533,507,26,,,,,,,0.048780487804878,TRUE
"SUPERVISING EMERGENCY MEDICAL SERVICE SPECIALIST",2019,541,516,25,,,,,,,0.0462107208872458,TRUE
"SUPERVISING EMERGENCY MEDICAL SERVICE SPECIALIST",2020,534,511,23,,,,,,,0.0430711610486891,TRUE
"SUPERVISING EMERGENCY MEDICAL SERVICE SPECIALIST",2021,531,503,28,,,,,,,0.0527306967984934,TRUE
"SUPERVISING EMERGENCY MEDICAL SERVICE SPECIALIST",2022,505,479,26,,,,,,,0.0514851485148515,TRUE
"SUPERVISING EMERGENCY MEDICAL SERVICE SPECIALIST",2023,534,503,31,83691.6302186879,80719.8709677419,82548,82548,0.0355084402488119,2971.75925094594,0.0580524344569288,FALSE
"SUPERVISING EMERGENCY MEDICAL SERVICE SPECIALIST",2024,551,515,36,84594.7650485437,81264.8055555556,82548,82548,0.0393636590996768,3329.95949298813,0.0653357531760436,FALSE
"SUPERVISING EMERGENCY MEDICAL SERVICE SPECIALIST",2025,613,574,39,83282.9337979094,79847.3076923077,82548,82548,0.0412524625265779,3435.62610560172,0.0636215334420881,FALSE
"SUPERVISING EMERGENCY MEDICAL SERVICE SPECIALIST DPTY CHIEFS",2014,34,34,0,,,,,,,0,TRUE
"SUPERVISING EMERGENCY MEDICAL SERVICE SPECIALIST DPTY CHIEFS",2015,31,31,0,,,,,,,0,TRUE
"SUPERVISING EMERGENCY MEDICAL SERVICE SPECIALIST DPTY CHIEFS",2016,35,35,0,,,,,,,0,TRUE
"SUPERVISING EMERGENCY MEDICAL SERVICE SPECIALIST DPTY CHIEFS",2017,33,33,0,,,,,,,0,TRUE
"SUPERVISING EMERGENCY MEDICAL SERVICE SPECIALIST DPTY CHIEFS",2018,39,39,0,,,,,,,0,TRUE
"SUPERVISING EMERGENCY MEDICAL SERVICE SPECIALIST DPTY CHIEFS",2019,43,43,0,,,,,,,0,TRUE
"SUPERVISING EMERGENCY MEDICAL SERVICE SPECIALIST DPTY CHIEFS",2020,43,43,0,,,,,,,0,TRUE
"SUPERVISING EMERGENCY MEDICAL SERVICE SPECIALIST DPTY CHIEFS",2021,41,41,0,,,,,,,0,TRUE
"SUPERVISING EMERGENCY MEDICAL SERVICE SPECIALIST DPTY CHIEFS",2022,56,55,1,,,,,,,0.0178571428571429,TRUE
"SUPERVISING EMERGENCY MEDICAL SERVICE SPECIALIST DPTY CHIEFS",2023,54,52,2,,,,,,,0.037037037037037,TRUE
"SUPERVISING EMERGENCY MEDICAL SERVICE SPECIALIST DPTY CHIEFS",2024,53,51,2,,,,,,,0.0377358490566038,TRUE
"SUPERVISING EMERGENCY MEDICAL SERVICE SPECIALIST DPTY CHIEFS",2025,52,50,2,,,,,,,0.0384615384615385,TRUE
"SUPERVISING FIRE ALARM DISPATCHER",2014,30,29,1,,,,,,,0.0333333333333333,TRUE
"SUPERVISING FIRE ALARM DISPATCHER",2015,37,36,1,,,,,,,0.027027027027027,TRUE
"SUPERVISING FIRE ALARM DISPATCHER",2016,35,34,1,,,,,,,0.0285714285714286,TRUE
"SUPERVISING FIRE ALARM DISPATCHER",2017,35,34,1,,,,,,,0.0285714285714286,TRUE
"SUPERVISING FIRE ALARM DISPATCHER",2018,37,36,1,,,,,,,0.027027027027027,TRUE
"SUPERVISING FIRE ALARM DISPATCHER",2019,39,38,1,,,,,,,0.0256410256410256,TRUE
"SUPERVISING FIRE ALARM DISPATCHER",2020,39,38,1,,,,,,,0.0256410256410256,TRUE
"SUPERVISING FIRE ALARM DISPATCHER",2021,38,37,1,,,,,,,0.0263157894736842,TRUE
"SUPERVISING FIRE ALARM DISPATCHER",2022,39,39,0,,,,,,,0,TRUE
"SUPERVISING FIRE ALARM DISPATCHER",2023,39,39,0,,,,,,,0,TRUE
"SUPERVISING FIRE ALARM DISPATCHER",2024,40,40,0,,,,,,,0,TRUE
"SUPERVISING FIRE ALARM DISPATCHER",2025,41,41,0,,,,,,,0,TRUE
"SUPERVISING FIRE MARSHAL",2014,25,25,0,,,,,,,0,TRUE
"SUPERVISING FIRE MARSHAL",2015,29,29,0,,,,,,,0,TRUE
"SUPERVISING FIRE MARSHAL",2016,28,28,0,,,,,,,0,TRUE
"SUPERVISING FIRE MARSHAL",2017,31,31,0,,,,,,,0,TRUE
"SUPERVISING FIRE MARSHAL",2018,31,31,0,,,,,,,0,TRUE
"SUPERVISING FIRE MARSHAL",2019,33,33,0,,,,,,,0,TRUE
"SUPERVISING FIRE MARSHAL",2020,33,33,0,,,,,,,0,TRUE
"SUPERVISING FIRE MARSHAL",2021,30,30,0,,,,,,,0,TRUE
"SUPERVISING FIRE MARSHAL",2022,30,30,0,,,,,,,0,TRUE
"SUPERVISING FIRE MARSHAL",2023,25,25,0,,,,,,,0,TRUE
"SUPERVISING FIRE MARSHAL",2024,24,24,0,,,,,,,0,TRUE
"SUPERVISING FIRE MARSHAL",2025,24,24,0,,,,,,,0,TRUE
"SUPERVISING HOUSEKEEPER",2014,1,1,0,,,,,,,0,TRUE
"SUPERVISING HOUSEKEEPER",2015,1,1,0,,,,,,,0,TRUE
"SUPERVISING HOUSEKEEPER",2016,1,1,0,,,,,,,0,TRUE
"SUPERVISING HOUSEKEEPER",2017,2,2,0,,,,,,,0,TRUE
"SUPERVISING HOUSEKEEPER",2018,2,2,0,,,,,,,0,TRUE
"SUPERVISING HOUSEKEEPER",2019,2,2,0,,,,,,,0,TRUE
"SUPERVISING HOUSEKEEPER",2020,2,2,0,,,,,,,0,TRUE
"SUPERVISING HOUSEKEEPER",2021,2,2,0,,,,,,,0,TRUE
"SUPERVISING HOUSEKEEPER",2022,2,2,0,,,,,,,0,TRUE
"SUPERVISING HOUSEKEEPER",2023,2,2,0,,,,,,,0,TRUE
"SUPERVISING HOUSEKEEPER",2024,2,2,0,,,,,,,0,TRUE
"SUPERVISING HOUSEKEEPER",2025,2,2,0,,,,,,,0,TRUE
"SUPERVISING HOUSING GROUNDSKEEPER",2014,109,105,4,,,,,,,0.036697247706422,TRUE
"SUPERVISING HOUSING GROUNDSKEEPER",2015,119,114,5,,,,,,,0.0420168067226891,TRUE
"SUPERVISING HOUSING GROUNDSKEEPER",2016,109,104,5,,,,,,,0.0458715596330275,TRUE
"SUPERVISING HOUSING GROUNDSKEEPER",2017,119,112,7,,,,,,,0.0588235294117647,TRUE
"SUPERVISING HOUSING GROUNDSKEEPER",2018,125,118,7,,,,,,,0.056,TRUE
"SUPERVISING HOUSING GROUNDSKEEPER",2019,124,117,7,,,,,,,0.0564516129032258,TRUE
"SUPERVISING HOUSING GROUNDSKEEPER",2020,134,126,8,,,,,,,0.0597014925373134,TRUE
"SUPERVISING HOUSING GROUNDSKEEPER",2021,136,127,9,,,,,,,0.0661764705882353,TRUE
"SUPERVISING HOUSING GROUNDSKEEPER",2022,128,117,11,,,,,,,0.0859375,TRUE
"SUPERVISING HOUSING GROUNDSKEEPER",2023,137,125,12,,,,,,,0.0875912408759124,TRUE
"SUPERVISING HOUSING GROUNDSKEEPER",2024,137,125,12,,,,,,,0.0875912408759124,TRUE
"SUPERVISING HOUSING GROUNDSKEEPER",2025,138,124,14,,,,,,,0.101449275362319,TRUE
"SUPERVISING HUMAN RIGHTS SPECIALIST",2014,2,2,0,,,,,,,0,TRUE
"SUPERVISING HUMAN RIGHTS SPECIALIST",2015,2,2,0,,,,,,,0,TRUE
"SUPERVISING HUMAN RIGHTS SPECIALIST",2016,1,1,0,,,,,,,0,TRUE
"SUPERVISING HUMAN RIGHTS SPECIALIST",2023,2,1,1,,,,,,,0.5,TRUE
"SUPERVISING HUMAN RIGHTS SPECIALIST",2024,4,3,1,,,,,,,0.25,TRUE
"SUPERVISING HUMAN RIGHTS SPECIALIST",2025,3,2,1,,,,,,,0.333333333333333,TRUE
"SUPERVISING POLICE COMMUNICATIONS TECHNICIAN",2014,143,129,14,,,,,,,0.0979020979020979,TRUE
"SUPERVISING POLICE COMMUNICATIONS TECHNICIAN",2015,143,130,13,,,,,,,0.0909090909090909,TRUE
"SUPERVISING POLICE COMMUNICATIONS TECHNICIAN",2016,167,150,17,,,,,,,0.101796407185629,TRUE
"SUPERVISING POLICE COMMUNICATIONS TECHNICIAN",2017,168,151,17,,,,,,,0.101190476190476,TRUE
"SUPERVISING POLICE COMMUNICATIONS TECHNICIAN",2018,168,150,18,,,,,,,0.107142857142857,TRUE
"SUPERVISING POLICE COMMUNICATIONS TECHNICIAN",2019,160,142,18,,,,,,,0.1125,TRUE
"SUPERVISING POLICE COMMUNICATIONS TECHNICIAN",2020,174,150,24,,,,,,,0.137931034482759,TRUE
"SUPERVISING POLICE COMMUNICATIONS TECHNICIAN",2021,169,145,24,,,,,,,0.142011834319527,TRUE
"SUPERVISING POLICE COMMUNICATIONS TECHNICIAN",2022,165,143,22,,,,,,,0.133333333333333,TRUE
"SUPERVISING POLICE COMMUNICATIONS TECHNICIAN",2023,177,155,22,,,,,,,0.124293785310734,TRUE
"SUPERVISING POLICE COMMUNICATIONS TECHNICIAN",2024,171,149,22,,,,,,,0.128654970760234,TRUE
"SUPERVISING POLICE COMMUNICATIONS TECHNICIAN",2025,180,160,20,,,,,,,0.111111111111111,TRUE
"SUPERVISING PROBATION OFFICER",2014,150,137,13,,,,,,,0.0866666666666667,TRUE
"SUPERVISING PROBATION OFFICER",2015,146,133,13,,,,,,,0.089041095890411,TRUE
"SUPERVISING PROBATION OFFICER",2016,135,123,12,,,,,,,0.0888888888888889,TRUE
"SUPERVISING PROBATION OFFICER",2017,139,128,11,,,,,,,0.079136690647482,TRUE
"SUPERVISING PROBATION OFFICER",2018,146,133,13,,,,,,,0.089041095890411,TRUE
"SUPERVISING PROBATION OFFICER",2019,162,146,16,,,,,,,0.0987654320987654,TRUE
"SUPERVISING PROBATION OFFICER",2020,159,141,18,,,,,,,0.113207547169811,TRUE
"SUPERVISING PROBATION OFFICER",2021,156,139,17,,,,,,,0.108974358974359,TRUE
"SUPERVISING PROBATION OFFICER",2022,158,139,19,,,,,,,0.120253164556962,TRUE
"SUPERVISING PROBATION OFFICER",2023,159,138,21,,,,,,,0.132075471698113,TRUE
"SUPERVISING PROBATION OFFICER",2024,170,148,22,,,,,,,0.129411764705882,TRUE
"SUPERVISING PROBATION OFFICER",2025,156,134,22,,,,,,,0.141025641025641,TRUE
"SUPERVISING PUBLIC HEALTH ADVISER",2014,76,68,8,,,,,,,0.105263157894737,TRUE
"SUPERVISING PUBLIC HEALTH ADVISER",2015,76,67,9,,,,,,,0.118421052631579,TRUE
"SUPERVISING PUBLIC HEALTH ADVISER",2016,80,70,10,,,,,,,0.125,TRUE
"SUPERVISING PUBLIC HEALTH ADVISER",2017,93,77,16,,,,,,,0.172043010752688,TRUE
"SUPERVISING PUBLIC HEALTH ADVISER",2018,94,74,20,,,,,,,0.212765957446809,TRUE
"SUPERVISING PUBLIC HEALTH ADVISER",2019,100,80,20,,,,,,,0.2,TRUE
"SUPERVISING PUBLIC HEALTH ADVISER",2020,102,83,19,,,,,,,0.186274509803922,TRUE
"SUPERVISING PUBLIC HEALTH ADVISER",2021,97,79,18,,,,,,,0.185567010309278,TRUE
"SUPERVISING PUBLIC HEALTH ADVISER",2022,100,79,21,,,,,,,0.21,TRUE
"SUPERVISING PUBLIC HEALTH ADVISER",2023,111,87,24,,,,,,,0.216216216216216,TRUE
"SUPERVISING PUBLIC HEALTH ADVISER",2024,105,83,22,,,,,,,0.20952380952381,TRUE
"SUPERVISING PUBLIC HEALTH ADVISER",2025,116,90,26,,,,,,,0.224137931034483,TRUE
"SUPERVISING RACKETS INVESTIGATOR",2014,44,14,30,,,,,,,0.681818181818182,TRUE
"SUPERVISING RACKETS INVESTIGATOR",2015,49,0,49,,,,,,,1,TRUE
"SUPERVISING RACKETS INVESTIGATOR",2016,45,0,45,,,,,,,1,TRUE
"SUPERVISING RACKETS INVESTIGATOR",2017,56,0,56,,,,,,,1,TRUE
"SUPERVISING RACKETS INVESTIGATOR",2018,10,1,9,,,,,,,0.9,TRUE
"SUPERVISING RACKETS INVESTIGATOR",2019,10,0,10,,,,,,,1,TRUE
"SUPERVISING RACKETS INVESTIGATOR",2020,10,0,10,,,,,,,1,TRUE
"SUPERVISING RACKETS INVESTIGATOR",2021,13,0,13,,,,,,,1,TRUE
"SUPERVISING RACKETS INVESTIGATOR",2022,14,0,14,,,,,,,1,TRUE
"SUPERVISING RACKETS INVESTIGATOR",2023,17,0,17,,,,,,,1,TRUE
"SUPERVISING RACKETS INVESTIGATOR",2024,19,0,19,,,,,,,1,TRUE
"SUPERVISING RACKETS INVESTIGATOR",2025,21,1,20,,,,,,,0.952380952380952,TRUE
"SUPERVISING RACKETS INVESTIGATOR START 4 24 08 NO ABC",2018,49,0,49,,,,,,,1,TRUE
"SUPERVISING RACKETS INVESTIGATOR START 4 24 08 NO ABC",2019,48,0,48,,,,,,,1,TRUE
"SUPERVISING RACKETS INVESTIGATOR START 4 24 08 NO ABC",2020,45,0,45,,,,,,,1,TRUE
"SUPERVISING RACKETS INVESTIGATOR START 4 24 08 NO ABC",2021,43,0,43,,,,,,,1,TRUE
"SUPERVISING RACKETS INVESTIGATOR START 4 24 08 NO ABC",2022,39,0,39,,,,,,,1,TRUE
"SUPERVISING RACKETS INVESTIGATOR START 4 24 08 NO ABC",2023,36,0,36,,,,,,,1,TRUE
"SUPERVISING RACKETS INVESTIGATOR START 4 24 08 NO ABC",2024,30,0,30,,,,,,,1,TRUE
"SUPERVISING RACKETS INVESTIGATOR START 4 24 08 NO ABC",2025,29,0,29,,,,,,,1,TRUE
"SUPERVISING SPECIAL OFFICER",2014,170,162,8,,,,,,,0.0470588235294118,TRUE
"SUPERVISING SPECIAL OFFICER",2015,174,163,11,,,,,,,0.0632183908045977,TRUE
"SUPERVISING SPECIAL OFFICER",2016,224,209,15,,,,,,,0.0669642857142857,TRUE
"SUPERVISING SPECIAL OFFICER",2017,214,198,16,,,,,,,0.0747663551401869,TRUE
"SUPERVISING SPECIAL OFFICER",2018,207,191,16,,,,,,,0.0772946859903382,TRUE
"SUPERVISING SPECIAL OFFICER",2019,218,204,14,,,,,,,0.0642201834862385,TRUE
"SUPERVISING SPECIAL OFFICER",2020,214,198,16,,,,,,,0.0747663551401869,TRUE
"SUPERVISING SPECIAL OFFICER",2021,204,189,15,,,,,,,0.0735294117647059,TRUE
"SUPERVISING SPECIAL OFFICER",2022,226,211,15,,,,,,,0.0663716814159292,TRUE
"SUPERVISING SPECIAL OFFICER",2023,201,185,16,,,,,,,0.0796019900497512,TRUE
"SUPERVISING SPECIAL OFFICER",2024,226,205,21,,,,,,,0.0929203539823009,TRUE
"SUPERVISING SPECIAL OFFICER",2025,236,211,25,,,,,,,0.10593220338983,TRUE
"SUPERVISING THERAPIST",2014,26,26,0,,,,,,,0,TRUE
"SUPERVISING THERAPIST",2015,26,26,0,,,,,,,0,TRUE
"SUPERVISING THERAPIST",2016,28,28,0,,,,,,,0,TRUE
"SUPERVISING THERAPIST",2017,35,34,1,,,,,,,0.0285714285714286,TRUE
"SUPERVISING THERAPIST",2018,34,33,1,,,,,,,0.0294117647058824,TRUE
"SUPERVISING THERAPIST",2019,35,34,1,,,,,,,0.0285714285714286,TRUE
"SUPERVISING THERAPIST",2020,33,31,2,,,,,,,0.0606060606060606,TRUE
"SUPERVISING THERAPIST",2021,33,31,2,,,,,,,0.0606060606060606,TRUE
"SUPERVISING THERAPIST",2022,35,33,2,,,,,,,0.0571428571428571,TRUE
"SUPERVISING THERAPIST",2023,39,36,3,,,,,,,0.0769230769230769,TRUE
"SUPERVISING THERAPIST",2024,40,37,3,,,,,,,0.075,TRUE
"SUPERVISING THERAPIST",2025,41,38,3,,,,,,,0.0731707317073171,TRUE
"SUPERVISOR",2014,1133,1111,22,,,,,,,0.0194174757281553,TRUE
"SUPERVISOR",2015,1239,1211,28,,,,,,,0.0225988700564972,TRUE
"SUPERVISOR",2016,1308,1279,29,,,,,,,0.02217125382263,TRUE
"SUPERVISOR",2017,1332,1301,31,87258.2083013067,85712.8064516129,82042,80426,0.0177106759327148,1545.40184969376,0.0232732732732733,FALSE
"SUPERVISOR",2018,1340,1304,36,89814.5391104294,87016.9166666667,85202,82848.5,0.0311488815894609,2797.62244376277,0.026865671641791,FALSE
"SUPERVISOR",2019,1366,1327,39,93762.0994724944,89520.7692307692,93583,84910,0.0452350178332914,4241.33024172513,0.0285505124450952,FALSE
"SUPERVISOR",2020,1294,1253,41,96093.9209896249,91248.6341463415,103854,85758,0.0504224075090725,4845.28684328348,0.0316846986089645,FALSE
"SUPERVISOR",2021,1344,1301,43,99828.521906226,94577.8604651163,108846,89880,0.0525968064121188,5250.66144110973,0.0319940476190476,FALSE
"SUPERVISOR",2022,1334,1288,46,101910.327639752,98313.4130434783,96529,93039,0.0352948977751127,3596.91459627327,0.0344827586206897,FALSE
"SUPERVISOR",2023,1333,1291,42,104174.621223857,104500.380952381,112111,104415,-0.00312705460021257,-325.759728523466,0.0315078769692423,FALSE
"SUPERVISOR",2024,1305,1258,47,110767.282193959,110042.446808511,119517,119517,0.00654376789870794,724.83538544795,0.0360153256704981,FALSE
"SUPERVISOR",2025,1380,1330,50,113840.548120301,114667.5,114201,118950.5,-0.00726412419259761,-826.951879699249,0.036231884057971,FALSE
"SUPERVISOR ASSIGNED",2014,15,15,0,,,,,,,0,TRUE
"SUPERVISOR ASSIGNED",2015,15,15,0,,,,,,,0,TRUE
"SUPERVISOR ASSIGNED",2016,19,19,0,,,,,,,0,TRUE
"SUPERVISOR ASSIGNED",2017,21,20,1,,,,,,,0.0476190476190476,TRUE
"SUPERVISOR ASSIGNED",2018,21,20,1,,,,,,,0.0476190476190476,TRUE
"SUPERVISOR ASSIGNED",2019,19,18,1,,,,,,,0.0526315789473684,TRUE
"SUPERVISOR ASSIGNED",2020,21,20,1,,,,,,,0.0476190476190476,TRUE
"SUPERVISOR ASSIGNED",2021,20,19,1,,,,,,,0.05,TRUE
"SUPERVISOR ASSIGNED",2022,25,23,2,,,,,,,0.08,TRUE
"SUPERVISOR ASSIGNED",2023,25,22,3,,,,,,,0.12,TRUE
"SUPERVISOR ASSIGNED",2024,28,25,3,,,,,,,0.107142857142857,TRUE
"SUPERVISOR ASSIGNED",2025,30,26,4,,,,,,,0.133333333333333,TRUE
"SUPERVISOR ELECTRICIAN",2018,1,1,0,,,,,,,0,TRUE
"SUPERVISOR I",2014,513,446,67,50004.1165919283,49868.0149253731,49646,49646,0.00272180923954337,136.101666555114,0.130604288499025,FALSE
"SUPERVISOR I",2015,474,408,66,52248.7303921569,52290.1515151515,51955,51940.5,-0.000792768028692043,-41.4211229946523,0.139240506329114,FALSE
"SUPERVISOR I",2016,446,380,66,53546.9447368421,53527.3636363636,53274,53259,0.00036568100336433,19.5811004784628,0.147982062780269,FALSE
"SUPERVISOR I",2017,426,370,56,55200.1621621622,55146.3392857143,54896,54871.5,0.000975049245141004,53.8228764478772,0.131455399061033,FALSE
"SUPERVISOR I",2018,407,350,57,55188.6485714286,55393.1578947368,54876,54855,-0.00370564108022282,-204.509323308266,0.14004914004914,FALSE
"SUPERVISOR I",2019,401,345,56,57504.2550724638,57494.9821428571,57258,57234.5,0.000161256407807375,9.27292960662453,0.139650872817955,FALSE
"SUPERVISOR I",2020,406,350,56,59256.1171428571,59187.8928571429,58965,58938,0.00115134586948731,68.2242857142846,0.137931034482759,FALSE
"SUPERVISOR I",2021,385,332,53,59257.9939759036,59338.1132075472,58965,58938,-0.00135204090229809,-80.1192316435554,0.137662337662338,FALSE
"SUPERVISOR I",2022,354,300,54,59174.63,59345.8518518519,58938,58903,-0.00289350101304996,-171.221851851857,0.152542372881356,FALSE
"SUPERVISOR I",2023,354,301,53,64644.8970099668,64730.8113207547,64412,64387,-0.00132901922288915,-85.9143107879354,0.149717514124294,FALSE
"SUPERVISOR I",2024,356,295,61,66581.9322033898,66475.0327868852,66343,66320,0.00160553190583354,106.899416504588,0.171348314606742,FALSE
"SUPERVISOR I",2025,339,286,53,68739.0874125874,68637.1698113208,68498,68498,0.00148267317916116,101.917601266658,0.156342182890855,FALSE
"SUPERVISOR I SOCIAL WORK",2014,36,36,0,,,,,,,0,TRUE
"SUPERVISOR I SOCIAL WORK",2015,33,32,1,,,,,,,0.0303030303030303,TRUE
"SUPERVISOR I SOCIAL WORK",2016,37,36,1,,,,,,,0.027027027027027,TRUE
"SUPERVISOR I SOCIAL WORK",2017,38,37,1,,,,,,,0.0263157894736842,TRUE
"SUPERVISOR I SOCIAL WORK",2018,46,45,1,,,,,,,0.0217391304347826,TRUE
"SUPERVISOR I SOCIAL WORK",2019,47,43,4,,,,,,,0.0851063829787234,TRUE
"SUPERVISOR I SOCIAL WORK",2020,30,26,4,,,,,,,0.133333333333333,TRUE
"SUPERVISOR I SOCIAL WORK",2021,28,24,4,,,,,,,0.142857142857143,TRUE
"SUPERVISOR I SOCIAL WORK",2022,20,16,4,,,,,,,0.2,TRUE
"SUPERVISOR I SOCIAL WORK",2023,16,14,2,,,,,,,0.125,TRUE
"SUPERVISOR I SOCIAL WORK",2024,14,13,1,,,,,,,0.0714285714285714,TRUE
"SUPERVISOR I SOCIAL WORK",2025,19,17,2,,,,,,,0.105263157894737,TRUE
"SUPERVISOR II",2014,205,181,24,,,,,,,0.117073170731707,TRUE
"SUPERVISOR II",2015,207,186,21,,,,,,,0.101449275362319,TRUE
"SUPERVISOR II",2016,204,184,20,,,,,,,0.0980392156862745,TRUE
"SUPERVISOR II",2017,193,175,18,,,,,,,0.0932642487046632,TRUE
"SUPERVISOR II",2018,187,173,14,,,,,,,0.0748663101604278,TRUE
"SUPERVISOR II",2019,175,162,13,,,,,,,0.0742857142857143,TRUE
"SUPERVISOR II",2020,164,145,19,,,,,,,0.115853658536585,TRUE
"SUPERVISOR II",2021,157,139,18,,,,,,,0.114649681528662,TRUE
"SUPERVISOR II",2022,134,119,15,,,,,,,0.111940298507463,TRUE
"SUPERVISOR II",2023,156,139,17,,,,,,,0.108974358974359,TRUE
"SUPERVISOR II",2024,138,121,17,,,,,,,0.123188405797101,TRUE
"SUPERVISOR II",2025,128,111,17,,,,,,,0.1328125,TRUE
"SUPERVISOR II SOCIAL WORK",2014,25,23,2,,,,,,,0.08,TRUE
"SUPERVISOR II SOCIAL WORK",2015,35,33,2,,,,,,,0.0571428571428571,TRUE
"SUPERVISOR II SOCIAL WORK",2016,43,38,5,,,,,,,0.116279069767442,TRUE
"SUPERVISOR II SOCIAL WORK",2017,46,42,4,,,,,,,0.0869565217391304,TRUE
"SUPERVISOR II SOCIAL WORK",2018,53,47,6,,,,,,,0.113207547169811,TRUE
"SUPERVISOR II SOCIAL WORK",2019,48,42,6,,,,,,,0.125,TRUE
"SUPERVISOR II SOCIAL WORK",2020,38,33,5,,,,,,,0.131578947368421,TRUE
"SUPERVISOR II SOCIAL WORK",2021,35,29,6,,,,,,,0.171428571428571,TRUE
"SUPERVISOR II SOCIAL WORK",2022,25,20,5,,,,,,,0.2,TRUE
"SUPERVISOR II SOCIAL WORK",2023,27,23,4,,,,,,,0.148148148148148,TRUE
"SUPERVISOR II SOCIAL WORK",2024,29,26,3,,,,,,,0.103448275862069,TRUE
"SUPERVISOR II SOCIAL WORK",2025,29,26,3,,,,,,,0.103448275862069,TRUE
"SUPERVISOR III",2014,71,65,6,,,,,,,0.0845070422535211,TRUE
"SUPERVISOR III",2015,69,64,5,,,,,,,0.072463768115942,TRUE
"SUPERVISOR III",2016,66,62,4,,,,,,,0.0606060606060606,TRUE
"SUPERVISOR III",2017,68,63,5,,,,,,,0.0735294117647059,TRUE
"SUPERVISOR III",2018,45,43,2,,,,,,,0.0444444444444444,TRUE
"SUPERVISOR III",2019,50,49,1,,,,,,,0.02,TRUE
"SUPERVISOR III",2020,46,45,1,,,,,,,0.0217391304347826,TRUE
"SUPERVISOR III",2021,41,40,1,,,,,,,0.024390243902439,TRUE
"SUPERVISOR III",2022,42,40,2,,,,,,,0.0476190476190476,TRUE
"SUPERVISOR III",2023,51,47,4,,,,,,,0.0784313725490196,TRUE
"SUPERVISOR III",2024,47,43,4,,,,,,,0.0851063829787234,TRUE
"SUPERVISOR III",2025,42,38,4,,,,,,,0.0952380952380952,TRUE
"SUPERVISOR III SOCIAL WORK",2014,13,12,1,,,,,,,0.0769230769230769,TRUE
"SUPERVISOR III SOCIAL WORK",2015,11,10,1,,,,,,,0.0909090909090909,TRUE
"SUPERVISOR III SOCIAL WORK",2016,12,10,2,,,,,,,0.166666666666667,TRUE
"SUPERVISOR III SOCIAL WORK",2017,14,12,2,,,,,,,0.142857142857143,TRUE
"SUPERVISOR III SOCIAL WORK",2018,10,9,1,,,,,,,0.1,TRUE
"SUPERVISOR III SOCIAL WORK",2019,29,25,4,,,,,,,0.137931034482759,TRUE
"SUPERVISOR III SOCIAL WORK",2020,18,16,2,,,,,,,0.111111111111111,TRUE
"SUPERVISOR III SOCIAL WORK",2021,15,13,2,,,,,,,0.133333333333333,TRUE
"SUPERVISOR III SOCIAL WORK",2022,14,13,1,,,,,,,0.0714285714285714,TRUE
"SUPERVISOR III SOCIAL WORK",2023,15,15,0,,,,,,,0,TRUE
"SUPERVISOR III SOCIAL WORK",2024,11,11,0,,,,,,,0,TRUE
"SUPERVISOR III SOCIAL WORK",2025,7,7,0,,,,,,,0,TRUE
"SUPERVISOR OF BRIDGE OPERATIONS",2014,20,19,1,,,,,,,0.05,TRUE
"SUPERVISOR OF BRIDGE OPERATIONS",2015,22,21,1,,,,,,,0.0454545454545455,TRUE
"SUPERVISOR OF CHILD CARE",2014,10,10,0,,,,,,,0,TRUE
"SUPERVISOR OF CHILD CARE",2015,9,9,0,,,,,,,0,TRUE
"SUPERVISOR OF CHILD CARE",2016,8,8,0,,,,,,,0,TRUE
"SUPERVISOR OF CHILD CARE",2017,8,8,0,,,,,,,0,TRUE
"SUPERVISOR OF CHILD CARE",2018,8,8,0,,,,,,,0,TRUE
"SUPERVISOR OF CHILD CARE",2019,7,7,0,,,,,,,0,TRUE
"SUPERVISOR OF CHILD CARE",2020,6,6,0,,,,,,,0,TRUE
